year,gear,region_name,Fish.Age,count,age_count,age_prop,Population
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,6,106,61,0.575471698,Teslin
2012,Test Fishery,Yukon Teslin,7,106,5,0.047169811,Teslin
2012,Test Fishery,Yukon Teslin,7,106,5,0.047169811,Teslin
2012,Test Fishery,Yukon Teslin,7,106,5,0.047169811,Teslin
2012,Test Fishery,Yukon Teslin,7,106,5,0.047169811,Teslin
2012,Test Fishery,Yukon Teslin,7,106,5,0.047169811,Teslin
2012,Test Fishery,Yukon upper,4,15,1,0.066666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,5,15,4,0.266666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,5,15,4,0.266666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,5,15,4,0.266666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,5,15,4,0.266666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,6,15,7,0.466666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,6,15,7,0.466666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,6,15,7,0.466666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,6,15,7,0.466666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,6,15,7,0.466666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,6,15,7,0.466666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,6,15,7,0.466666667,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,7,15,3,0.2,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,7,15,3,0.2,Upper Lakes and Mainstem
2012,Test Fishery,Yukon upper,7,15,3,0.2,Upper Lakes and Mainstem
2012,Test Fishery,Yukon White-Donjek,5,11,4,0.363636364,White-Donjek
2012,Test Fishery,Yukon White-Donjek,5,11,4,0.363636364,White-Donjek
2012,Test Fishery,Yukon White-Donjek,5,11,4,0.363636364,White-Donjek
2012,Test Fishery,Yukon White-Donjek,5,11,4,0.363636364,White-Donjek
2012,Test Fishery,Yukon White-Donjek,6,11,7,0.636363636,White-Donjek
2012,Test Fishery,Yukon White-Donjek,6,11,7,0.636363636,White-Donjek
2012,Test Fishery,Yukon White-Donjek,6,11,7,0.636363636,White-Donjek
2012,Test Fishery,Yukon White-Donjek,6,11,7,0.636363636,White-Donjek
2012,Test Fishery,Yukon White-Donjek,6,11,7,0.636363636,White-Donjek
2012,Test Fishery,Yukon White-Donjek,6,11,7,0.636363636,White-Donjek
2012,Test Fishery,Yukon White-Donjek,6,11,7,0.636363636,White-Donjek
2012,NA,NA,4,NA,NA,0.068273092,Aggregate
2012,NA,NA,5,NA,NA,0.30120482,Aggregate
2012,NA,NA,6,NA,NA,0.58634538,Aggregate
2012,NA,NA,7,NA,NA,0.044176707,Aggregate
2013,Test Fishery,Yukon Carmacks,4,35,1,0.028571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,5,35,8,0.228571429,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,6,35,24,0.685714286,Carmacks
2013,Test Fishery,Yukon Carmacks,7,35,2,0.057142857,Carmacks
2013,Test Fishery,Yukon Carmacks,7,35,2,0.057142857,Carmacks
2013,Test Fishery,Yukon Lower Canadian,6,2,2,1,Lower Mainstem
2013,Test Fishery,Yukon Lower Canadian,6,2,2,1,Lower Mainstem
2013,Test Fishery,Yukon mainstem,4,48,3,0.0625,Middle Mainstem
2013,Test Fishery,Yukon mainstem,4,48,3,0.0625,Middle Mainstem
2013,Test Fishery,Yukon mainstem,4,48,3,0.0625,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,5,48,11,0.229166667,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,6,48,31,0.645833333,Middle Mainstem
2013,Test Fishery,Yukon mainstem,7,48,3,0.0625,Middle Mainstem
2013,Test Fishery,Yukon mainstem,7,48,3,0.0625,Middle Mainstem
2013,Test Fishery,Yukon mainstem,7,48,3,0.0625,Middle Mainstem
2013,Test Fishery,Yukon Pelly,4,46,2,0.043478261,Pelly
2013,Test Fishery,Yukon Pelly,4,46,2,0.043478261,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,5,46,12,0.260869565,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,6,46,31,0.673913043,Pelly
2013,Test Fishery,Yukon Pelly,7,46,1,0.02173913,Pelly
2013,Test Fishery,Yukon Stewart,5,7,1,0.142857143,Stewart
2013,Test Fishery,Yukon Stewart,6,7,5,0.714285714,Stewart
2013,Test Fishery,Yukon Stewart,6,7,5,0.714285714,Stewart
2013,Test Fishery,Yukon Stewart,6,7,5,0.714285714,Stewart
2013,Test Fishery,Yukon Stewart,6,7,5,0.714285714,Stewart
2013,Test Fishery,Yukon Stewart,6,7,5,0.714285714,Stewart
2013,Test Fishery,Yukon Stewart,7,7,1,0.142857143,Stewart
2013,Test Fishery,Yukon Teslin,4,105,5,0.047619048,Teslin
2013,Test Fishery,Yukon Teslin,4,105,5,0.047619048,Teslin
2013,Test Fishery,Yukon Teslin,4,105,5,0.047619048,Teslin
2013,Test Fishery,Yukon Teslin,4,105,5,0.047619048,Teslin
2013,Test Fishery,Yukon Teslin,4,105,5,0.047619048,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,5,105,34,0.323809524,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,6,105,63,0.6,Teslin
2013,Test Fishery,Yukon Teslin,7,105,3,0.028571429,Teslin
2013,Test Fishery,Yukon Teslin,7,105,3,0.028571429,Teslin
2013,Test Fishery,Yukon Teslin,7,105,3,0.028571429,Teslin
2013,Test Fishery,Yukon upper,5,17,4,0.235294118,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,5,17,4,0.235294118,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,5,17,4,0.235294118,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,5,17,4,0.235294118,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,6,17,10,0.588235294,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,7,17,3,0.176470588,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,7,17,3,0.176470588,Upper Lakes and Mainstem
2013,Test Fishery,Yukon upper,7,17,3,0.176470588,Upper Lakes and Mainstem
2013,Test Fishery,Yukon White-Donjek,5,4,2,0.5,White-Donjek
2013,Test Fishery,Yukon White-Donjek,5,4,2,0.5,White-Donjek
2013,Test Fishery,Yukon White-Donjek,6,4,2,0.5,White-Donjek
2013,Test Fishery,Yukon White-Donjek,6,4,2,0.5,White-Donjek
2013,NA,NA,4,NA,NA,0.041509434,Aggregate
2013,NA,NA,5,NA,NA,0.2754717,Aggregate
2013,NA,NA,6,NA,NA,0.63396226,Aggregate
2013,NA,NA,7,NA,NA,0.049056604,Aggregate
2014,Test Fishery,Yukon Carmacks,4,64,4,0.0625,Carmacks
2014,Test Fishery,Yukon Carmacks,4,64,4,0.0625,Carmacks
2014,Test Fishery,Yukon Carmacks,4,64,4,0.0625,Carmacks
2014,Test Fishery,Yukon Carmacks,4,64,4,0.0625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
2014,Test Fishery,Yukon Carmacks,5,64,25,0.390625,Carmacks
