OID_,Site_1,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN,Population
1712,IncisedCr,46,1435.000000000000000,1435.000000000000000,swe,StdTime,2002-04-01 12:00:00,70.336445963258015,Middle Mainstem
1713,KirklandCr,47,1247.000000000000000,1247.000000000000000,swe,StdTime,2002-04-01 12:00:00,65.268412142633466,Middle Mainstem
1714,BigCampbellCr,48,1011.000000000000000,1011.000000000000000,swe,StdTime,2002-04-01 12:00:00,133.795459811458869,Pelly
1715,BigSalmonR,49,7232.000000000000000,7232.000000000000000,swe,StdTime,2002-04-01 12:00:00,64.902119759173559,Carmacks
1716,MinkR,50,496.000000000000000,496.000000000000000,swe,StdTime,2002-04-01 12:00:00,91.591007970994525,Pelly
1717,NorthernCr,51,294.000000000000000,294.000000000000000,swe,StdTime,2002-04-01 12:00:00,72.326768784295950,Carmacks
1718,NordenskioldR,52,6617.000000000000000,6617.000000000000000,swe,StdTime,2002-04-01 12:00:00,59.798330029998837,Middle Mainstem
1719,UNisutlinR,53,3434.000000000000000,3434.000000000000000,swe,StdTime,2002-04-01 12:00:00,75.485733748732045,Teslin
1720,HooleR,54,1105.000000000000000,1105.000000000000000,swe,StdTime,2002-04-01 12:00:00,92.739855166474030,Pelly
1721,RoseR,55,978.000000000000000,978.000000000000000,swe,StdTime,2002-04-01 12:00:00,62.136032662264945,Teslin
1722,KlushaCr,56,1509.000000000000000,1509.000000000000000,swe,StdTime,2002-04-01 12:00:00,54.004950248460389,Middle Mainstem
1723,BoswellR,57,776.000000000000000,776.000000000000000,swe,StdTime,2002-04-01 12:00:00,86.845141774600393,Teslin
1724,McIntyreCr,58,307.000000000000000,307.000000000000000,swe,StdTime,2002-04-01 12:00:00,63.648143302345879,Upper Lakes and Mainstem
1725,WolfCr,59,449.000000000000000,449.000000000000000,swe,StdTime,2002-04-01 12:00:00,50.119977708914242,Upper Lakes and Mainstem
1726,IbexR,60,592.000000000000000,592.000000000000000,swe,StdTime,2002-04-01 12:00:00,73.596621590691669,Upper Lakes and Mainstem
1727,SSwiftR,61,4784.000000000000000,4784.000000000000000,swe,StdTime,2002-04-01 12:00:00,194.772849094110398,Teslin
1728,MorleyR,62,1963.000000000000000,1963.000000000000000,swe,StdTime,2002-04-01 12:00:00,169.658986146512291,Teslin
1729,HayesR,63,379.000000000000000,379.000000000000000,swe,StdTime,2002-04-01 12:00:00,172.522110830825483,Teslin
1730,HessR,64,14979.000000000000000,14979.000000000000000,swe,StdTime,2002-04-01 12:00:00,74.123847395549774,Stewart
1731,KlondikeR,65,8562.000000000000000,8562.000000000000000,swe,StdTime,2002-04-01 12:00:00,152.689104102476477,Lower Mainstem
1732,MSYukonR,66,94962.000000000000000,94962.000000000000000,swe,StdTime,2002-04-01 12:00:00,119.955332325125298,Middle Mainstem
1733,BlindCr,67,589.000000000000000,589.000000000000000,swe,StdTime,2002-04-01 12:00:00,64.928794647113122,Pelly
1734,LTeslinR,68,35505.000000000000000,35505.000000000000000,swe,StdTime,2002-04-01 12:00:00,121.135497807711062,Teslin
1735,SMSYukonR,69,32026.000000000000000,32026.000000000000000,swe,StdTime,2002-04-01 12:00:00,165.840073652078445,Upper Lakes and Mainstem
1736,TakhiniR,70,8357.000000000000000,8357.000000000000000,swe,StdTime,2002-04-01 12:00:00,156.725857265088990,Upper Lakes and Mainstem
1737,SixtyMileR,71,3630.000000000000000,3630.000000000000000,swe,StdTime,2002-04-01 12:00:00,103.050316815336856,Lower Mainstem
1738,RusselCr,72,522.000000000000000,522.000000000000000,swe,StdTime,2002-04-01 12:00:00,103.478735605875670,Pelly
1739,HuskyDogCr,73,433.000000000000000,433.000000000000000,swe,StdTime,2002-04-01 12:00:00,77.538175490381462,Pelly
1740,LittleKalzasR,74,448.000000000000000,448.000000000000000,swe,StdTime,2002-04-01 12:00:00,97.313772184508167,Pelly
1741,NeedlerockCr,75,1077.000000000000000,1077.000000000000000,swe,StdTime,2002-04-01 12:00:00,65.800464283014250,Pelly
1742,EarnR,76,1662.000000000000000,1662.000000000000000,swe,StdTime,2002-04-01 12:00:00,63.977358614924988,Pelly
1743,MicaCr,77,1638.000000000000000,1638.000000000000000,swe,StdTime,2002-04-01 12:00:00,76.579658112392096,Pelly
1744,LittleSalmonR,78,3709.000000000000000,3709.000000000000000,swe,StdTime,2002-04-01 12:00:00,61.845235910464488,Carmacks
1745,BearfeedCr,79,414.000000000000000,414.000000000000000,swe,StdTime,2002-04-01 12:00:00,68.030386560780968,Carmacks
1746,AnvilCr,80,1017.000000000000000,1017.000000000000000,swe,StdTime,2002-04-01 12:00:00,72.164424682437243,Pelly
1747,KluaneR,81,8484.000000000000000,8484.000000000000000,swe,StdTime,2002-04-01 12:00:00,114.146586405337544,White Donjek
1748,NBigSalmonR,82,1679.000000000000000,1679.000000000000000,swe,StdTime,2002-04-01 12:00:00,64.898576571729805,Carmacks
1749,LapieR,83,1481.000000000000000,1481.000000000000000,swe,StdTime,2002-04-01 12:00:00,65.215455752623114,Pelly
1750,SBigSalmonR,84,1077.000000000000000,1077.000000000000000,swe,StdTime,2002-04-01 12:00:00,73.904642576183988,Carmacks
1751,McConnelR,85,1075.000000000000000,1075.000000000000000,swe,StdTime,2002-04-01 12:00:00,70.841748767231834,Teslin
1752,McNeilR,86,1086.000000000000000,1086.000000000000000,swe,StdTime,2002-04-01 12:00:00,78.028452976851995,Teslin
1753,MendenhallR,87,1192.000000000000000,1192.000000000000000,swe,StdTime,2002-04-01 12:00:00,52.493724800596297,Upper Lakes and Mainstem
1754,ScurvyCr,88,129.000000000000000,129.000000000000000,swe,StdTime,2002-04-01 12:00:00,74.505426214646945,Carmacks
1755,Hundred-MileCr,89,560.000000000000000,560.000000000000000,swe,StdTime,2002-04-01 12:00:00,74.330303539548567,Teslin
1756,MichieCr,90,793.000000000000000,793.000000000000000,swe,StdTime,2002-04-01 12:00:00,23.011336652507985,Upper Lakes and Mainstem
1757,FlatCr,91,124.000000000000000,124.000000000000000,swe,StdTime,2002-04-01 12:00:00,56.426774240309200,Upper Lakes and Mainstem
1758,WolfR,92,4034.000000000000000,4034.000000000000000,swe,StdTime,2002-04-01 12:00:00,129.559970341286885,Teslin
1759,Thirty-MileCr,93,107.000000000000000,107.000000000000000,swe,StdTime,2002-04-01 12:00:00,65.675701034403275,Teslin
1760,SmartR,94,717.000000000000000,717.000000000000000,swe,StdTime,2002-04-01 12:00:00,209.219651673129533,Teslin
1761,MacmillanR,95,14659.000000000000000,14659.000000000000000,swe,StdTime,2002-04-01 12:00:00,73.139169778998863,Pelly
1762,JenningsR,96,3743.000000000000000,3743.000000000000000,swe,StdTime,2002-04-01 12:00:00,182.081568219334940,Teslin
1763,OtterCr(Pel),97,1097.000000000000000,1097.000000000000000,swe,StdTime,2002-04-01 12:00:00,76.409216022752233,Pelly
1764,NislingR,98,11739.000000000000000,11739.000000000000000,swe,StdTime,2002-04-01 12:00:00,69.884733791011300,White Donjek
1765,CoalCr,1,1200.000000000000000,1200.000000000000000,swe,StdTime,2003-04-01 12:00:00,278.605349992116373,Lower Mainstem
1766,SelwynR,2,1059.000000000000000,1059.000000000000000,swe,StdTime,2003-04-01 12:00:00,172.747950956436569,Middle Mainstem
1767,KlottasinCr,3,2489.000000000000000,2489.000000000000000,swe,StdTime,2003-04-01 12:00:00,128.924825252227919,White Donjek
1768,TatchunCr,4,1167.000000000000000,1167.000000000000000,swe,StdTime,2003-04-01 12:00:00,160.455964036956004,Middle Mainstem
1769,TincupCr,5,530.000000000000000,530.000000000000000,swe,StdTime,2003-04-01 12:00:00,73.214377104561379,White Donjek
1770,M’ClintockR,6,1694.000000000000000,1694.000000000000000,swe,StdTime,2003-04-01 12:00:00,149.722697691483830,Upper Lakes and Mainstem
1771,NSwiftR,7,290.000000000000000,290.000000000000000,swe,StdTime,2003-04-01 12:00:00,258.484171716098047,Teslin
1772,RedR,8,1046.000000000000000,1046.000000000000000,swe,StdTime,2003-04-01 12:00:00,191.436893061971602,Teslin
1773,SidneyCr,9,842.000000000000000,842.000000000000000,swe,StdTime,2003-04-01 12:00:00,240.918063909027808,Teslin
1774,SquangaCr,10,815.000000000000000,815.000000000000000,swe,StdTime,2003-04-01 12:00:00,125.177349553956560,Teslin
1775,GladysR,11,2352.000000000000000,2352.000000000000000,swe,StdTime,2003-04-01 12:00:00,201.933069475653895,Teslin
1776,KlinkitCr,12,716.000000000000000,716.000000000000000,swe,StdTime,2003-04-01 12:00:00,203.426424442056856,Teslin
1777,McNaughtonCr,13,1044.000000000000000,1044.000000000000000,swe,StdTime,2003-04-01 12:00:00,203.951015501643525,Teslin
1778,UTeslinR,14,2367.000000000000000,2367.000000000000000,swe,StdTime,2003-04-01 12:00:00,305.636210033448037,Teslin
1779,Fifteen-MileR,15,1398.000000000000000,1398.000000000000000,swe,StdTime,2003-04-01 12:00:00,295.726437870183986,Lower Mainstem
1780,BeaverR,16,5328.000000000000000,5328.000000000000000,swe,StdTime,2003-04-01 12:00:00,227.849943729491827,Stewart
1781,ChandinduR,17,1803.000000000000000,1803.000000000000000,swe,StdTime,2003-04-01 12:00:00,282.640061038371243,Lower Mainstem
1782,NKlondikeR,18,1233.000000000000000,1233.000000000000000,swe,StdTime,2003-04-01 12:00:00,338.352222315779500,Lower Mainstem
1783,SMcQuestenR,19,1581.000000000000000,1581.000000000000000,swe,StdTime,2003-04-01 12:00:00,217.522181994096229,Stewart
1784,UStewartR,20,15877.000000000000000,15877.000000000000000,swe,StdTime,2003-04-01 12:00:00,182.346493007358958,Stewart
1785,RacklaR,21,1936.000000000000000,1936.000000000000000,swe,StdTime,2003-04-01 12:00:00,190.560392588623131,Stewart
1786,NMcQuestenR,22,2183.000000000000000,2183.000000000000000,swe,StdTime,2003-04-01 12:00:00,287.697073062297079,Stewart
1787,MayoR,23,2816.000000000000000,2816.000000000000000,swe,StdTime,2003-04-01 12:00:00,189.295092363249211,Stewart
1788,PleasantCr,24,1726.000000000000000,1726.000000000000000,swe,StdTime,2003-04-01 12:00:00,132.328563239317759,Stewart
1789,JanetCr,25,357.000000000000000,357.000000000000000,swe,StdTime,2003-04-01 12:00:00,174.766610794708555,Stewart
1790,WatsonCr,26,144.000000000000000,144.000000000000000,swe,StdTime,2003-04-01 12:00:00,168.728888564639675,Stewart
1791,McQuestenR,27,5095.000000000000000,5095.000000000000000,swe,StdTime,2003-04-01 12:00:00,251.073762486750695,Stewart
1792,CrookedCr,28,1362.000000000000000,1362.000000000000000,swe,StdTime,2003-04-01 12:00:00,198.501644498626149,Stewart
1793,EmeraldCr,29,753.000000000000000,753.000000000000000,swe,StdTime,2003-04-01 12:00:00,176.467436832260745,Stewart
1794,BigKalzasR,30,1984.000000000000000,1984.000000000000000,swe,StdTime,2003-04-01 12:00:00,210.234092712402287,Pelly
1795,MooseR,31,1144.000000000000000,1144.000000000000000,swe,StdTime,2003-04-01 12:00:00,148.063216636230834,Pelly
1796,OllieCr,32,1324.000000000000000,1324.000000000000000,swe,StdTime,2003-04-01 12:00:00,187.724637287981238,Stewart
1797,RossR,33,7506.000000000000000,7506.000000000000000,swe,StdTime,2003-04-01 12:00:00,150.089182000143325,Pelly
1798,SMacmillanR,34,5756.000000000000000,5756.000000000000000,swe,StdTime,2003-04-01 12:00:00,144.263382641949420,Pelly
1799,NMacmillanR,35,2988.000000000000000,2988.000000000000000,swe,StdTime,2003-04-01 12:00:00,141.207965148660037,Pelly
1800,TayR,36,3885.000000000000000,3885.000000000000000,swe,StdTime,2003-04-01 12:00:00,128.262869920571092,Pelly
1801,PrevostR,37,1311.000000000000000,1311.000000000000000,swe,StdTime,2003-04-01 12:00:00,190.037681073291054,Pelly
1802,RiddellR,38,1531.000000000000000,1531.000000000000000,swe,StdTime,2003-04-01 12:00:00,111.174069335459095,Pelly
1803,GlenlyonR,39,672.000000000000000,672.000000000000000,swe,StdTime,2003-04-01 12:00:00,177.710714079084880,Pelly
1804,DruryCr,40,615.000000000000000,615.000000000000000,swe,StdTime,2003-04-01 12:00:00,184.952373758951893,Carmacks
1805,BigCr,41,1901.000000000000000,1901.000000000000000,swe,StdTime,2003-04-01 12:00:00,160.595270826087699,Middle Mainstem
1806,TummelR,42,752.000000000000000,752.000000000000000,swe,StdTime,2003-04-01 12:00:00,174.274508050147574,Pelly
1807,UPellyR,43,11491.000000000000000,11491.000000000000000,swe,StdTime,2003-04-01 12:00:00,172.550344592482702,Pelly
1808,WoodsideCr,44,1433.000000000000000,1433.000000000000000,swe,StdTime,2003-04-01 12:00:00,201.843761276383560,Pelly
1809,WalshCr,45,560.000000000000000,560.000000000000000,swe,StdTime,2003-04-01 12:00:00,147.975374834878039,Carmacks
1810,IncisedCr,46,1435.000000000000000,1435.000000000000000,swe,StdTime,2003-04-01 12:00:00,133.890292682714318,Middle Mainstem
1811,KirklandCr,47,1247.000000000000000,1247.000000000000000,swe,StdTime,2003-04-01 12:00:00,111.587385714484441,Middle Mainstem
1812,BigCampbellCr,48,1011.000000000000000,1011.000000000000000,swe,StdTime,2003-04-01 12:00:00,220.148951423863792,Pelly
1813,BigSalmonR,49,7232.000000000000000,7232.000000000000000,swe,StdTime,2003-04-01 12:00:00,189.032588354254187,Carmacks
1814,MinkR,50,496.000000000000000,496.000000000000000,swe,StdTime,2003-04-01 12:00:00,166.558427410741047,Pelly
1815,NorthernCr,51,294.000000000000000,294.000000000000000,swe,StdTime,2003-04-01 12:00:00,175.657210862555559,Carmacks
1816,NordenskioldR,52,6617.000000000000000,6617.000000000000000,swe,StdTime,2003-04-01 12:00:00,118.694604786894089,Middle Mainstem
1817,UNisutlinR,53,3434.000000000000000,3434.000000000000000,swe,StdTime,2003-04-01 12:00:00,165.131875350854358,Teslin
1818,HooleR,54,1105.000000000000000,1105.000000000000000,swe,StdTime,2003-04-01 12:00:00,158.578334832515452,Pelly
1819,RoseR,55,978.000000000000000,978.000000000000000,swe,StdTime,2003-04-01 12:00:00,182.660542025887850,Teslin
1820,KlushaCr,56,1509.000000000000000,1509.000000000000000,swe,StdTime,2003-04-01 12:00:00,118.201729558966122,Middle Mainstem
1821,BoswellR,57,776.000000000000000,776.000000000000000,swe,StdTime,2003-04-01 12:00:00,322.711868404112977,Teslin
1822,McIntyreCr,58,307.000000000000000,307.000000000000000,swe,StdTime,2003-04-01 12:00:00,191.454658110677570,Upper Lakes and Mainstem
1823,WolfCr,59,449.000000000000000,449.000000000000000,swe,StdTime,2003-04-01 12:00:00,154.412694824830538,Upper Lakes and Mainstem
1824,IbexR,60,592.000000000000000,592.000000000000000,swe,StdTime,2003-04-01 12:00:00,194.435573925843244,Upper Lakes and Mainstem
1825,SSwiftR,61,4784.000000000000000,4784.000000000000000,swe,StdTime,2003-04-01 12:00:00,215.629602999990453,Teslin
1826,MorleyR,62,1963.000000000000000,1963.000000000000000,swe,StdTime,2003-04-01 12:00:00,232.344396450297296,Teslin
1827,HayesR,63,379.000000000000000,379.000000000000000,swe,StdTime,2003-04-01 12:00:00,282.952032567328956,Teslin
1828,HessR,64,14979.000000000000000,14979.000000000000000,swe,StdTime,2003-04-01 12:00:00,171.717041876917961,Stewart
1829,KlondikeR,65,8562.000000000000000,8562.000000000000000,swe,StdTime,2003-04-01 12:00:00,284.496607177420628,Lower Mainstem
1830,MSYukonR,66,94962.000000000000000,94962.000000000000000,swe,StdTime,2003-04-01 12:00:00,198.255566421619221,Middle Mainstem
1831,BlindCr,67,589.000000000000000,589.000000000000000,swe,StdTime,2003-04-01 12:00:00,117.904753654233843,Pelly
1832,LTeslinR,68,35505.000000000000000,35505.000000000000000,swe,StdTime,2003-04-01 12:00:00,208.151772129889906,Teslin
1833,SMSYukonR,69,32026.000000000000000,32026.000000000000000,swe,StdTime,2003-04-01 12:00:00,226.364990955124426,Upper Lakes and Mainstem
1834,TakhiniR,70,8357.000000000000000,8357.000000000000000,swe,StdTime,2003-04-01 12:00:00,218.676972639707571,Upper Lakes and Mainstem
1835,SixtyMileR,71,3630.000000000000000,3630.000000000000000,swe,StdTime,2003-04-01 12:00:00,166.357236936795289,Lower Mainstem
1836,RusselCr,72,522.000000000000000,522.000000000000000,swe,StdTime,2003-04-01 12:00:00,146.740268298035744,Pelly
1837,HuskyDogCr,73,433.000000000000000,433.000000000000000,swe,StdTime,2003-04-01 12:00:00,124.674157034717595,Pelly
1838,LittleKalzasR,74,448.000000000000000,448.000000000000000,swe,StdTime,2003-04-01 12:00:00,225.877946053232421,Pelly
1839,NeedlerockCr,75,1077.000000000000000,1077.000000000000000,swe,StdTime,2003-04-01 12:00:00,158.168681648559016,Pelly
1840,EarnR,76,1662.000000000000000,1662.000000000000000,swe,StdTime,2003-04-01 12:00:00,139.265559631421183,Pelly
1841,MicaCr,77,1638.000000000000000,1638.000000000000000,swe,StdTime,2003-04-01 12:00:00,159.709389636513606,Pelly
1842,LittleSalmonR,78,3709.000000000000000,3709.000000000000000,swe,StdTime,2003-04-01 12:00:00,156.679932611526652,Carmacks
1843,BearfeedCr,79,414.000000000000000,414.000000000000000,swe,StdTime,2003-04-01 12:00:00,177.189033655728707,Carmacks
1844,AnvilCr,80,1017.000000000000000,1017.000000000000000,swe,StdTime,2003-04-01 12:00:00,142.927974419607665,Pelly
1845,KluaneR,81,8484.000000000000000,8484.000000000000000,swe,StdTime,2003-04-01 12:00:00,125.434094771187958,White Donjek
1846,NBigSalmonR,82,1679.000000000000000,1679.000000000000000,swe,StdTime,2003-04-01 12:00:00,161.715812955746117,Carmacks
1847,LapieR,83,1481.000000000000000,1481.000000000000000,swe,StdTime,2003-04-01 12:00:00,134.959297844721249,Pelly
1848,SBigSalmonR,84,1077.000000000000000,1077.000000000000000,swe,StdTime,2003-04-01 12:00:00,218.360064762437958,Carmacks
1849,McConnelR,85,1075.000000000000000,1075.000000000000000,swe,StdTime,2003-04-01 12:00:00,165.125823413937269,Teslin
1850,McNeilR,86,1086.000000000000000,1086.000000000000000,swe,StdTime,2003-04-01 12:00:00,158.340754956830438,Teslin
1851,MendenhallR,87,1192.000000000000000,1192.000000000000000,swe,StdTime,2003-04-01 12:00:00,126.204815544538093,Upper Lakes and Mainstem
1852,ScurvyCr,88,129.000000000000000,129.000000000000000,swe,StdTime,2003-04-01 12:00:00,269.801782297533862,Carmacks
1853,Hundred-MileCr,89,560.000000000000000,560.000000000000000,swe,StdTime,2003-04-01 12:00:00,171.601500184195487,Teslin
1854,MichieCr,90,793.000000000000000,793.000000000000000,swe,StdTime,2003-04-01 12:00:00,127.213480522473361,Upper Lakes and Mainstem
1855,FlatCr,91,124.000000000000000,124.000000000000000,swe,StdTime,2003-04-01 12:00:00,127.020080381824101,Upper Lakes and Mainstem
1856,WolfR,92,4034.000000000000000,4034.000000000000000,swe,StdTime,2003-04-01 12:00:00,227.879102617073784,Teslin
1857,Thirty-MileCr,93,107.000000000000000,107.000000000000000,swe,StdTime,2003-04-01 12:00:00,231.893364166544927,Teslin
1858,SmartR,94,717.000000000000000,717.000000000000000,swe,StdTime,2003-04-01 12:00:00,233.978006190003327,Teslin
1859,MacmillanR,95,14659.000000000000000,14659.000000000000000,swe,StdTime,2003-04-01 12:00:00,153.879845831873837,Pelly
1860,JenningsR,96,3743.000000000000000,3743.000000000000000,swe,StdTime,2003-04-01 12:00:00,217.975821533529341,Teslin
1861,OtterCr(Pel),97,1097.000000000000000,1097.000000000000000,swe,StdTime,2003-04-01 12:00:00,181.087319922642820,Pelly
1862,NislingR,98,11739.000000000000000,11739.000000000000000,swe,StdTime,2003-04-01 12:00:00,103.810468520162445,White Donjek
1863,CoalCr,1,1200.000000000000000,1200.000000000000000,swe,StdTime,2004-04-01 12:00:00,253.770950171152975,Lower Mainstem
1864,SelwynR,2,1059.000000000000000,1059.000000000000000,swe,StdTime,2004-04-01 12:00:00,190.865098947843762,Middle Mainstem
1865,KlottasinCr,3,2489.000000000000000,2489.000000000000000,swe,StdTime,2004-04-01 12:00:00,134.878593720696301,White Donjek
1866,TatchunCr,4,1167.000000000000000,1167.000000000000000,swe,StdTime,2004-04-01 12:00:00,168.764429989694690,Middle Mainstem
1867,TincupCr,5,530.000000000000000,530.000000000000000,swe,StdTime,2004-04-01 12:00:00,105.514037697270268,White Donjek
1868,M’ClintockR,6,1694.000000000000000,1694.000000000000000,swe,StdTime,2004-04-01 12:00:00,108.704374315606302,Upper Lakes and Mainstem
1869,NSwiftR,7,290.000000000000000,290.000000000000000,swe,StdTime,2004-04-01 12:00:00,202.766861935319611,Teslin
1870,RedR,8,1046.000000000000000,1046.000000000000000,swe,StdTime,2004-04-01 12:00:00,178.553202583502838,Teslin
1871,SidneyCr,9,842.000000000000000,842.000000000000000,swe,StdTime,2004-04-01 12:00:00,187.040486931517506,Teslin
1872,SquangaCr,10,815.000000000000000,815.000000000000000,swe,StdTime,2004-04-01 12:00:00,110.062907971341133,Teslin
1873,GladysR,11,2352.000000000000000,2352.000000000000000,swe,StdTime,2004-04-01 12:00:00,199.052521206083810,Teslin
1874,KlinkitCr,12,716.000000000000000,716.000000000000000,swe,StdTime,2004-04-01 12:00:00,227.561494411703023,Teslin
1875,McNaughtonCr,13,1044.000000000000000,1044.000000000000000,swe,StdTime,2004-04-01 12:00:00,242.380498235709837,Teslin
1876,UTeslinR,14,2367.000000000000000,2367.000000000000000,swe,StdTime,2004-04-01 12:00:00,327.165399387812442,Teslin
1877,Fifteen-MileR,15,1398.000000000000000,1398.000000000000000,swe,StdTime,2004-04-01 12:00:00,271.962940134203564,Lower Mainstem
1878,BeaverR,16,5328.000000000000000,5328.000000000000000,swe,StdTime,2004-04-01 12:00:00,256.447237365596436,Stewart
1879,ChandinduR,17,1803.000000000000000,1803.000000000000000,swe,StdTime,2004-04-01 12:00:00,280.774431555520664,Lower Mainstem
1880,NKlondikeR,18,1233.000000000000000,1233.000000000000000,swe,StdTime,2004-04-01 12:00:00,323.281808647409150,Lower Mainstem
1881,SMcQuestenR,19,1581.000000000000000,1581.000000000000000,swe,StdTime,2004-04-01 12:00:00,225.660910715565137,Stewart
1882,UStewartR,20,15877.000000000000000,15877.000000000000000,swe,StdTime,2004-04-01 12:00:00,242.383253841036122,Stewart
1883,RacklaR,21,1936.000000000000000,1936.000000000000000,swe,StdTime,2004-04-01 12:00:00,256.770248200282424,Stewart
1884,NMcQuestenR,22,2183.000000000000000,2183.000000000000000,swe,StdTime,2004-04-01 12:00:00,295.011933106978745,Stewart
1885,MayoR,23,2816.000000000000000,2816.000000000000000,swe,StdTime,2004-04-01 12:00:00,221.770436839624040,Stewart
1886,PleasantCr,24,1726.000000000000000,1726.000000000000000,swe,StdTime,2004-04-01 12:00:00,171.741367521319006,Stewart
1887,JanetCr,25,357.000000000000000,357.000000000000000,swe,StdTime,2004-04-01 12:00:00,199.218291360123146,Stewart
1888,WatsonCr,26,144.000000000000000,144.000000000000000,swe,StdTime,2004-04-01 12:00:00,209.158680174085788,Stewart
1889,McQuestenR,27,5095.000000000000000,5095.000000000000000,swe,StdTime,2004-04-01 12:00:00,263.766800762322532,Stewart
1890,CrookedCr,28,1362.000000000000000,1362.000000000000000,swe,StdTime,2004-04-01 12:00:00,195.132745885638968,Stewart
1891,EmeraldCr,29,753.000000000000000,753.000000000000000,swe,StdTime,2004-04-01 12:00:00,240.815577898367366,Stewart
1892,BigKalzasR,30,1984.000000000000000,1984.000000000000000,swe,StdTime,2004-04-01 12:00:00,200.810010164014784,Pelly
1893,MooseR,31,1144.000000000000000,1144.000000000000000,swe,StdTime,2004-04-01 12:00:00,183.752657236752896,Pelly
1894,OllieCr,32,1324.000000000000000,1324.000000000000000,swe,StdTime,2004-04-01 12:00:00,217.743059037315192,Stewart
1895,RossR,33,7506.000000000000000,7506.000000000000000,swe,StdTime,2004-04-01 12:00:00,176.217976321864313,Pelly
1896,SMacmillanR,34,5756.000000000000000,5756.000000000000000,swe,StdTime,2004-04-01 12:00:00,185.496419462584782,Pelly
1897,NMacmillanR,35,2988.000000000000000,2988.000000000000000,swe,StdTime,2004-04-01 12:00:00,186.064641985708079,Pelly
1898,TayR,36,3885.000000000000000,3885.000000000000000,swe,StdTime,2004-04-01 12:00:00,171.087320547214460,Pelly
1899,PrevostR,37,1311.000000000000000,1311.000000000000000,swe,StdTime,2004-04-01 12:00:00,197.589054157131955,Pelly
1900,RiddellR,38,1531.000000000000000,1531.000000000000000,swe,StdTime,2004-04-01 12:00:00,161.936283582491768,Pelly
1901,GlenlyonR,39,672.000000000000000,672.000000000000000,swe,StdTime,2004-04-01 12:00:00,151.681503182365873,Pelly
1902,DruryCr,40,615.000000000000000,615.000000000000000,swe,StdTime,2004-04-01 12:00:00,148.288390220083699,Carmacks
1903,BigCr,41,1901.000000000000000,1901.000000000000000,swe,StdTime,2004-04-01 12:00:00,187.292893387154010,Middle Mainstem
1904,TummelR,42,752.000000000000000,752.000000000000000,swe,StdTime,2004-04-01 12:00:00,139.733257699520124,Pelly
1905,UPellyR,43,11491.000000000000000,11491.000000000000000,swe,StdTime,2004-04-01 12:00:00,189.921431611406092,Pelly
1906,WoodsideCr,44,1433.000000000000000,1433.000000000000000,swe,StdTime,2004-04-01 12:00:00,221.498311225800734,Pelly
1907,WalshCr,45,560.000000000000000,560.000000000000000,swe,StdTime,2004-04-01 12:00:00,141.469714423588556,Carmacks
1908,IncisedCr,46,1435.000000000000000,1435.000000000000000,swe,StdTime,2004-04-01 12:00:00,170.690703872521226,Middle Mainstem
1909,KirklandCr,47,1247.000000000000000,1247.000000000000000,swe,StdTime,2004-04-01 12:00:00,137.401138813474461,Middle Mainstem
1910,BigCampbellCr,48,1011.000000000000000,1011.000000000000000,swe,StdTime,2004-04-01 12:00:00,228.580257245977720,Pelly
1911,BigSalmonR,49,7232.000000000000000,7232.000000000000000,swe,StdTime,2004-04-01 12:00:00,128.329543698150559,Carmacks
1912,MinkR,50,496.000000000000000,496.000000000000000,swe,StdTime,2004-04-01 12:00:00,170.080121440272109,Pelly
1913,NorthernCr,51,294.000000000000000,294.000000000000000,swe,StdTime,2004-04-01 12:00:00,129.961326339617955,Carmacks
1914,NordenskioldR,52,6617.000000000000000,6617.000000000000000,swe,StdTime,2004-04-01 12:00:00,140.054814901779906,Middle Mainstem
1915,UNisutlinR,53,3434.000000000000000,3434.000000000000000,swe,StdTime,2004-04-01 12:00:00,154.129653501871644,Teslin
1916,HooleR,54,1105.000000000000000,1105.000000000000000,swe,StdTime,2004-04-01 12:00:00,188.474733012617918,Pelly
1917,RoseR,55,978.000000000000000,978.000000000000000,swe,StdTime,2004-04-01 12:00:00,139.132556322405833,Teslin
1918,KlushaCr,56,1509.000000000000000,1509.000000000000000,swe,StdTime,2004-04-01 12:00:00,121.749734857052303,Middle Mainstem
1919,BoswellR,57,776.000000000000000,776.000000000000000,swe,StdTime,2004-04-01 12:00:00,188.822989798083711,Teslin
1920,McIntyreCr,58,307.000000000000000,307.000000000000000,swe,StdTime,2004-04-01 12:00:00,132.645895731177291,Upper Lakes and Mainstem
1921,WolfCr,59,449.000000000000000,449.000000000000000,swe,StdTime,2004-04-01 12:00:00,121.986325300085028,Upper Lakes and Mainstem
1922,IbexR,60,592.000000000000000,592.000000000000000,swe,StdTime,2004-04-01 12:00:00,153.737635200088135,Upper Lakes and Mainstem
1923,SSwiftR,61,4784.000000000000000,4784.000000000000000,swe,StdTime,2004-04-01 12:00:00,249.931981632143305,Teslin
1924,MorleyR,62,1963.000000000000000,1963.000000000000000,swe,StdTime,2004-04-01 12:00:00,232.287223901422806,Teslin
1925,HayesR,63,379.000000000000000,379.000000000000000,swe,StdTime,2004-04-01 12:00:00,232.639287581229780,Teslin
1926,HessR,64,14979.000000000000000,14979.000000000000000,swe,StdTime,2004-04-01 12:00:00,224.365254764364579,Stewart
