"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"cov.eff[4,25,5]",0.138700601841648,0.0399339579497329,0.0679628541238659,0.112457648123852,0.135963342415478,0.162208674632859,0.226263491892396,1.00101252116188,15000
"cov.eff[5,25,5]",-0.192948713840005,0.0579316384175561,-0.314737041522508,-0.227880513726579,-0.19066846444137,-0.155820407985987,-0.0833469950818938,1.00098759774007,15000
"cov.eff[6,25,5]",0.229220088709739,0.0742384626541908,0.0752827000026404,0.184160275834825,0.23031866972127,0.275422980139746,0.375796109136287,1.00113607943349,8400
"cov.eff[7,25,5]",0.0343218373960037,0.0123361171049392,0.0107408649133741,0.0270269184953057,0.0338020432406565,0.0410241965105748,0.0607478422577545,1.00097492365648,15000
"cov.eff[8,25,5]",-0.270242297704681,0.0966501539090587,-0.448604895051942,-0.333801544593277,-0.27574805708991,-0.213768063169932,-0.0586752617392289,1.00104687272077,13000
"cov.eff[1,26,5]",-0.120092358618678,0.0387003316095537,-0.194268798623825,-0.1448188309802,-0.121113665740113,-0.096592004075108,-0.0394641578363439,1.00090328425245,15000
"cov.eff[2,26,5]",-0.91981581547136,0.293783770744197,-1.49233342478517,-1.10462172002133,-0.922577700154603,-0.742641447510156,-0.310903855302774,1.00096991364698,15000
"cov.eff[3,26,5]",-0.373081469055705,0.130656562286826,-0.649025816041011,-0.445974942576679,-0.369643547876082,-0.294880745172805,-0.112007803914332,1.0009087387656,15000
"cov.eff[4,26,5]",-0.354664326970386,0.102113113652351,-0.578566985322841,-0.41477563654051,-0.34766501868163,-0.287559791053063,-0.173784393122869,1.00101252116188,15000
"cov.eff[5,26,5]",-0.52082640760132,0.156374854866841,-0.849569605377946,-0.615117804957087,-0.514671331057452,-0.420605982321334,-0.224978519778385,1.00098759774007,15000
"cov.eff[6,26,5]",-0.0829147931543424,0.0268539586112073,-0.135935104259987,-0.099627565615148,-0.0833121781211097,-0.0666155015646427,-0.027231686079328,1.00113607943349,8400
"cov.eff[7,26,5]",-0.0397987126386949,0.014304641504826,-0.0704416226189174,-0.0475705944678773,-0.0391959728150296,-0.0313397138472937,-0.0124548284302573,1.00097492365648,15000
"cov.eff[8,26,5]",-0.420975411068886,0.150558734207478,-0.69882335854168,-0.519986114846262,-0.429552119230892,-0.333001528741823,-0.0914025770208603,1.00104687272077,13000
"cov.eff[1,27,5]",-0.0607748175904164,0.019584972943428,-0.0983130894894092,-0.0732880770909445,-0.0612916677441059,-0.0488820562430392,-0.0199715204318601,1.00090328425245,15000
"cov.eff[2,27,5]",-0.110985070466992,0.0354479798560481,-0.180065103822067,-0.133283769830717,-0.111318319755638,-0.0896071930893972,-0.0375136910116678,1.00096991364698,15000
"cov.eff[3,27,5]",-0.173081590008796,0.0606147649276854,-0.301098900681024,-0.206898649671951,-0.171486654549792,-0.136802367500775,-0.0519631512225858,1.0009087387656,15000
"cov.eff[4,27,5]",-0.0626274746799016,0.0180313777096689,-0.102164741330071,-0.073242073419608,-0.0613915200904583,-0.050777995314531,-0.0306872635684426,1.00101252116188,15000
"cov.eff[5,27,5]",-0.108776131499569,0.0326593496949604,-0.177435118042955,-0.128469167966914,-0.107490625607867,-0.0878448000615069,-0.0469874274706996,1.00098759774007,15000
"cov.eff[6,27,5]",0.0898905525747814,0.0291132268024637,0.0295227331105701,0.0722199744808546,0.0903213701995825,0.108009398373044,0.14737155061697,1.00113607943349,8400
"cov.eff[7,27,5]",-0.145292421889354,0.0522216893637518,-0.257159924870727,-0.173665086700173,-0.143092010797053,-0.114411311931871,-0.0454686110899241,1.00097492365648,15000
"cov.eff[8,27,5]",-0.291907795928827,0.104398658697782,-0.484569837030463,-0.360562628380042,-0.297854955572995,-0.230905985813146,-0.0633792950819359,1.00104687272077,13000
"cov.eff[1,28,5]",-0.105088336449378,0.0338652143705565,-0.169997367910982,-0.126725548646905,-0.10598204415593,-0.0845240541473211,-0.034533610165535,1.00090328425245,15000
"cov.eff[2,28,5]",0.0173675188435136,0.00554708354487646,0.00587033672901667,0.0140221978320707,0.0174196674187751,0.0208569348501513,0.0281775203685532,1.00096991364698,15000
"cov.eff[3,28,5]",-0.205390887297861,0.0719297780382989,-0.357305305388881,-0.245520608140309,-0.203498223791066,-0.162339389440577,-0.0616631597609972,1.0009087387656,15000
"cov.eff[4,28,5]",-0.0712576177064152,0.0205161237320001,-0.116243168321607,-0.0833349212056688,-0.0698513470546415,-0.0577752655126964,-0.0349160062255846,1.00101252116188,15000
"cov.eff[5,28,5]",-0.0614566719862849,0.0184519794353645,-0.100247836525211,-0.0725829040548739,-0.0607303829297275,-0.0496308242318969,-0.0265471007080039,1.00098759774007,15000
"cov.eff[6,28,5]",0.19262172757001,0.0623851993474266,0.0632627088326716,0.154756377073012,0.19354490395262,0.231447647305375,0.315794728827552,1.00113607943349,8400
"cov.eff[7,28,5]",-0.0558006807236253,0.0200561445472647,-0.0987642622789422,-0.0666974225481412,-0.0549555957892182,-0.0439405510986891,-0.0174625724960914,1.00097492365648,15000
"cov.eff[8,28,5]",-0.269598352346759,0.0964198516266968,-0.447535939369715,-0.333006147436971,-0.275090992363821,-0.213258687128064,-0.0585354477177277,1.00104687272077,13000
"cov.eff[1,1,6]",-0.0260125181077921,0.01159739037248,-0.0514715448925883,-0.032453991309506,-0.0251827962929706,-0.0185621621666323,-0.00505336845118204,1.00092458887077,15000
"cov.eff[2,1,6]",-0.0588298445578161,0.0446568599058947,-0.146604945269981,-0.0830525893175849,-0.0613448751311954,-0.0369718856570471,0.0437046093005306,1.00089947597912,15000
"cov.eff[3,1,6]",-0.0674697113871427,0.0440861199514984,-0.174120099464533,-0.0860666444052536,-0.0632105426390934,-0.0430727788662301,0.0108617557719572,1.00090906840704,15000
"cov.eff[4,1,6]",0.0970281896717273,0.0495546773838877,-0.00576145615198129,0.066740910648024,0.099014679618403,0.128741431092748,0.191155765019034,1.00097239144303,15000
"cov.eff[5,1,6]",0.109467807449439,0.0423172448000637,0.0319530321342256,0.0817190973556841,0.106687607385507,0.134917772129277,0.201636609778816,1.00137362061817,4200
"cov.eff[6,1,6]",0.150406643673538,0.0768266383776763,-0.00913613699336865,0.104275283120356,0.152118089508169,0.198339241713741,0.302182903571953,1.00098259484485,15000
"cov.eff[7,1,6]",0.175414441189069,0.128758036396032,-0.111816104537948,0.099588271670388,0.188504300845479,0.262586576471077,0.397229353498423,1.00102260142541,15000
"cov.eff[8,1,6]",-0.116001115446811,0.0706461759238965,-0.299375413345792,-0.142955797053003,-0.102774287836805,-0.0731482366896516,-0.0103213603181899,1.00103260745419,15000
"cov.eff[1,2,6]",0.00445928440464951,0.00198812209599733,0.000866290877027922,0.00318208179320568,0.00431704652003952,0.00556353586051936,0.00882368467641665,1.00092458887077,15000
"cov.eff[2,2,6]",-0.108195652551263,0.0821297104339651,-0.269625354952947,-0.152744396399978,-0.112821117332251,-0.0679960541249369,0.0803783990644705,1.00089947597912,15000
"cov.eff[3,2,6]",-0.12515468581223,0.0817786882109227,-0.322988581009859,-0.159651547605481,-0.117254030606746,-0.0798989649611867,0.0201482947393714,1.00090906840704,15000
"cov.eff[4,2,6]",0.0381077015310595,0.0194625382747237,-0.00226280478041286,0.0262124101407109,0.0388878930015846,0.0505630378899407,0.0750761903724283,1.00097239144303,15000
"cov.eff[5,2,6]",0.0318183505755805,0.0123000995618095,0.00928759607128489,0.0237527995578437,0.0310102465095033,0.0392157390607135,0.0586085031599559,1.00137362061817,4200
"cov.eff[6,2,6]",0.187287914914857,0.095665328074894,-0.0113764126774777,0.129844665606376,0.18941902504423,0.246974083850897,0.376281290178576,1.00098259484485,15000
"cov.eff[7,2,6]",0.247105574630184,0.181380896328837,-0.157514869228908,0.140289573257048,0.265545204060347,0.369904589549275,0.559575294889237,1.00102260142541,15000
"cov.eff[8,2,6]",-0.136502976828747,0.0831320740152788,-0.352286570294014,-0.168221588020924,-0.120938459747923,-0.0860763452097103,-0.0121455419021468,1.00103260745419,15000
"cov.eff[1,3,6]",-0.191973447212643,0.0855892151328775,-0.379862105830905,-0.239511782814625,-0.185850066294318,-0.136989515743232,-0.0372940657874421,1.00092458887077,15000
"cov.eff[2,3,6]",-0.109190484262596,0.0828848723878483,-0.272104492025108,-0.154148842564717,-0.113858479024551,-0.0686212606770851,0.081117458152428,1.00089947597912,15000
"cov.eff[3,3,6]",-0.178193517572719,0.116435369720395,-0.459866692265257,-0.227309674177369,-0.166944673527785,-0.113759045651825,0.0286868644941271,1.00090906840704,15000
"cov.eff[4,3,6]",-0.0799891909958142,0.0408524426499813,-0.157587140910183,-0.106133309872037,-0.0816268359348108,-0.0550206230490451,0.00474969406431298,1.00097239144303,15000
"cov.eff[5,3,6]",0.00771226511262913,0.00298134966195297,0.00225116644530701,0.00575730306704901,0.00751639346361399,0.00950527512434985,0.0142057745309664,1.00137362061817,4200
"cov.eff[6,3,6]",0.15849282982684,0.0809570044591289,-0.00962731545893431,0.109881347652517,0.160296286687527,0.20900238790749,0.318428909406189,1.00098259484485,15000
"cov.eff[7,3,6]",0.107416797521917,0.0788462787391875,-0.0684717163502881,0.0609838798964423,0.115432504750875,0.16079753140943,0.243247390267666,1.00102260142541,15000
"cov.eff[8,3,6]",-0.204502094379528,0.124544413910966,-0.527778537293662,-0.252021368832773,-0.181184094911812,-0.1289553772443,-0.018195857805207,1.00103260745419,15000
"cov.eff[1,4,6]",-0.095835227427325,0.042727064688795,-0.189631284075467,-0.119566880268283,-0.0927783692448401,-0.0683866523575514,-0.0186176022169891,1.00092458887077,15000
"cov.eff[2,4,6]",-0.0585176018470569,0.0444198411087889,-0.145826831272471,-0.0826117830258292,-0.0610192837541295,-0.0367756552932546,0.0434726446271027,1.00089947597912,15000
"cov.eff[3,4,6]",-0.0816398245302571,0.0533451681215591,-0.21068912368557,-0.104142519697986,-0.0764861373114059,-0.0521190032738112,0.0131429617391556,1.00090906840704,15000
"cov.eff[4,4,6]",-0.00753972665823296,0.00385072341734417,-0.0148540565609346,-0.0100040534953101,-0.00769408995469285,-0.00518620645103387,0.000447702927224573,1.00097239144303,15000
"cov.eff[5,4,6]",0.0417766126209972,0.0161496898895752,0.012194356282822,0.0311867676306827,0.040715594374757,0.0514891787207498,0.0769513406106313,1.00137362061817,4200
"cov.eff[6,4,6]",0.177553599171422,0.090693109180772,-0.0107851220270343,0.123095970832408,0.17957394455181,0.234137571074601,0.356724017149985,1.00098259484485,15000
"cov.eff[7,4,6]",0.134567115942113,0.0987752062756806,-0.0857784034287995,0.076397965922881,0.144608847113787,0.201440189537985,0.304729805057599,1.00102260142541,15000
"cov.eff[8,4,6]",-0.0769813948780955,0.0468826626750715,-0.198673407775399,-0.0948692313919697,-0.0682037237728786,-0.0485430960862131,-0.00684952650044125,1.00103260745419,15000
"cov.eff[1,5,6]",-0.125207617253045,0.0558224163025816,-0.247751081445805,-0.156212747469343,-0.121213867359774,-0.0893463710940173,-0.0243236821691891,1.00092458887077,15000
"cov.eff[2,5,6]",-0.0594921565401685,0.0451596110797626,-0.148255437679986,-0.0839876032630386,-0.0620355015668198,-0.0373881186602936,0.0441966399465631,1.00089947597912,15000
"cov.eff[3,5,6]",-0.149757184821677,0.0978544754069501,-0.386480620423226,-0.191035326936871,-0.140303444642941,-0.0956052423055491,0.0241089806549681,1.00090906840704,15000
"cov.eff[4,5,6]",-0.0448501404481733,0.0229060672784962,-0.0883595060114764,-0.0595092136166182,-0.0457683720817709,-0.0308502016406792,0.00266316540045316,1.00097239144303,15000
"cov.eff[5,5,6]",-0.0734117679555566,0.0283789712077282,-0.135222403310348,-0.0904791318233891,-0.0715472983300214,-0.0548028096331783,-0.0214284787022674,1.00137362061817,4200
"cov.eff[6,5,6]",0.190216155814781,0.097161052593483,-0.0115542825465066,0.131874783036208,0.192380585786739,0.250835516201629,0.382164436799532,1.00098259484485,15000
"cov.eff[7,5,6]",0.284838111084733,0.209077403350701,-0.181567080734894,0.161711515862094,0.306093435752542,0.42638829466504,0.645021344599254,1.00102260142541,15000
"cov.eff[8,5,6]",-0.11529865347116,0.0702183675177398,-0.297562501086196,-0.142090107001301,-0.102151922879348,-0.0727052766830819,-0.0102588577885151,1.00103260745419,15000
"cov.eff[1,6,6]",0.125243163443766,0.0558382641743002,0.0243305876136373,0.0893717363490779,0.121248279732933,0.156257095954176,0.247821417479552,1.00092458887077,15000
"cov.eff[2,6,6]",0.0193021998264747,0.0146520127667403,-0.0143395772740448,0.0121305560175764,0.020127386822326,0.0272497350139807,0.048101401090216,1.00089947597912,15000
"cov.eff[3,6,6]",-0.0482918108064348,0.0315548787762158,-0.124627402845853,-0.0616026661877088,-0.0452432877411254,-0.0308295744142129,0.0077743604349405,1.00090906840704,15000
"cov.eff[4,6,6]",0.0843945624404061,0.0431023739475922,-0.00501128149057624,0.0580508609927768,0.0861223999936901,0.111978557796282,0.166266187190785,1.00097239144303,15000
"cov.eff[5,6,6]",0.125000198904392,0.0483216403099787,0.0364868491060391,0.0933142232566037,0.121825516145298,0.15406126006211,0.230246836179675,1.00137362061817,4200
"cov.eff[6,6,6]",0.310285695103974,0.15849171492225,-0.0188476555843209,0.215117683068516,0.313816371325855,0.409169621623374,0.623396879242088,1.00098259484485,15000
"cov.eff[7,6,6]",0.442509479946735,0.324811636592445,-0.282073049022376,0.251226489717334,0.475530632309501,0.662414386224722,1.0020711718182,1.00102260142541,15000
"cov.eff[8,6,6]",-0.0358898766554318,0.0218573979251876,-0.0926245115597699,-0.0442294533431771,-0.0317975952179878,-0.0226315167939714,-0.00319335160967442,1.00103260745419,15000
"cov.eff[1,7,6]",0.324460563735757,0.144657114798559,0.0630319129290239,0.23153043376204,0.314111238589099,0.404806650095261,0.642017293481357,1.00092458887077,15000
"cov.eff[2,7,6]",-0.058247597307908,0.0442148846794569,-0.145153975496936,-0.0822306061542538,-0.0607377362697967,-0.0366059697021515,0.0432720586323314,1.00089947597912,15000
"cov.eff[3,7,6]",0.0230505401402254,0.0150617048254109,-0.00371084049816367,0.0147155041543025,0.0215954258649091,0.0294040481396792,0.0594868758056093,1.00090906840704,15000
"cov.eff[4,7,6]",0.39066620126926,0.199522815319806,-0.023197445982338,0.268720029924582,0.39866443852333,0.518353748545999,0.769653611217126,1.00097239144303,15000
"cov.eff[5,7,6]",0.573674296062235,0.221766711032214,0.167452273355547,0.428255089260067,0.559104448069937,0.7070467542551,1.05669185188226,1.00137362061817,4200
"cov.eff[6,7,6]",0.426764275751241,0.217988141247379,-0.0259229033499473,0.295871010699534,0.431620337453468,0.562768377617264,0.857414704813205,1.00098259484485,15000
"cov.eff[7,7,6]",0.486955497780411,0.357435985779971,-0.310404699157321,0.276459885945619,0.52329332197353,0.728947834563435,1.10272002837739,1.00102260142541,15000
"cov.eff[8,7,6]",-0.0447078341384568,0.027227647799387,-0.115381876057326,-0.0550964017816456,-0.0396101002702228,-0.028191963679358,-0.00397794162074643,1.00103260745419,15000
"cov.eff[1,8,6]",-0.0501710137016707,0.0223681855355257,-0.0992744944319191,-0.0625948489844732,-0.048570707865554,-0.0358013202926238,-0.00974656189582423,1.00092458887077,15000
"cov.eff[2,8,6]",0.026292122561211,0.019957959139102,-0.0195323811044598,0.0165234050220691,0.0274161352554056,0.0371177057117305,0.0655204041093436,1.00089947597912,15000
"cov.eff[3,8,6]",-0.0558452082533372,0.0364904265803959,-0.144120569300992,-0.071238035285167,-0.0523198609407319,-0.0356516762319061,0.00899036027590636,1.00090906840704,15000
"cov.eff[4,8,6]",0.0448536445634198,0.0229078569161381,-0.0026633734720086,0.0308526119488934,0.0457719479379181,0.0595138630366793,0.0883664094880119,1.00097239144303,15000
"cov.eff[5,8,6]",0.293163475137456,0.113328939647934,0.0855727556795641,0.218850227515096,0.285717878744232,0.361320500125035,0.539998841805577,1.00137362061817,4200
"cov.eff[6,8,6]",0.175689037589111,0.089740704453704,-0.0106718631334608,0.121803290654577,0.177688166512064,0.231678798500919,0.352977915122375,1.00098259484485,15000
"cov.eff[7,8,6]",0.291188885676211,0.213739010801317,-0.185615315708047,0.165317049483193,0.312918120858733,0.435895084109579,0.659402794998017,1.00102260142541,15000
"cov.eff[8,8,6]",-0.139173142704729,0.0847582394835504,-0.359177728277666,-0.171512208887753,-0.123304164553891,-0.0877601042386182,-0.0123831236185742,1.00103260745419,15000
"cov.eff[1,9,6]",-0.197499433451735,0.0880529143157915,-0.390796497019125,-0.246406167611851,-0.191199790038869,-0.140932780761849,-0.0383675814081359,1.00092458887077,15000
"cov.eff[2,9,6]",-0.0666910305865131,0.0506241692846012,-0.166195150822227,-0.0941505593988907,-0.0695421341744279,-0.0419122840749985,0.0495446734143385,1.00089947597912,15000
"cov.eff[3,9,6]",-0.167934030946713,0.109731606672713,-0.433389880744233,-0.214222326253879,-0.157332838772672,-0.107209371885068,0.0270352190996787,1.00090906840704,15000
"cov.eff[4,9,6]",-0.063636476419196,0.0325007100459127,-0.125370568843785,-0.0844357817210149,-0.0649393268699391,-0.0437723964655831,0.00377868297652698,1.00097239144303,15000
"cov.eff[5,9,6]",-0.0355333393757217,0.0137362120970649,-0.0654514076126895,-0.0437944186202887,-0.0346308841726271,-0.0265260854992309,-0.0103719802320257,1.00137362061817,4200
"cov.eff[6,9,6]",0.126655576251488,0.0646947629275579,-0.00769342807834507,0.0878089275169387,0.128096763642643,0.167019024818227,0.254464489403316,1.00098259484485,15000
"cov.eff[7,9,6]",0.172177319618409,0.126381918362715,-0.109752635182213,0.0977504563786496,0.185025617253109,0.257740768651045,0.389898829854002,1.00102260142541,15000
"cov.eff[8,9,6]",-0.236884865267386,0.144265939175917,-0.611351918312395,-0.291928785284998,-0.20987447606343,-0.149375375624901,-0.0210771598094814,1.00103260745419,15000
"cov.eff[1,10,6]",-0.108599202046723,0.0484177400687093,-0.214887642952673,-0.135491594656031,-0.105135211108322,-0.0774948427216775,-0.0210972186226778,1.00092458887077,15000
"cov.eff[2,10,6]",-0.0848203748872353,0.0643858848680485,-0.211373776551485,-0.119744524470908,-0.0884465248063846,-0.053305753657683,0.0630129379575021,1.00089947597912,15000
"cov.eff[3,10,6]",-0.142224955697194,0.092932759427187,-0.367042083376297,-0.181426960867007,-0.133246703470468,-0.0907966543810061,0.0228963886416556,1.00090906840704,15000
"cov.eff[4,10,6]",-0.124143196681224,0.0634029768230868,-0.244575188033449,-0.164718860109026,-0.12668482105853,-0.0853919878881954,0.00737152354038068,1.00097239144303,15000
"cov.eff[5,10,6]",-0.131232679620233,0.050730946007325,-0.241726889643198,-0.161742718498267,-0.127899707920415,-0.097966848628867,-0.0383060748787049,1.00137362061817,4200
"cov.eff[6,10,6]",0.274451901360498,0.140188069242837,-0.0166710067300116,0.190274505289829,0.277574832315658,0.361916074138902,0.551402986054064,1.00098259484485,15000
"cov.eff[7,10,6]",0.261069040943742,0.191630386003852,-0.166415735078066,0.148217070373412,0.280550658782171,0.390807194774317,0.59119583113889,1.00102260142541,15000
"cov.eff[8,10,6]",-0.240088692175122,0.146217111097686,-0.619620347465835,-0.295877071708376,-0.212712992120166,-0.151395651792566,-0.0213622247572148,1.00103260745419,15000
"cov.eff[1,11,6]",-0.105048241572897,0.0468345840420012,-0.207861278927362,-0.13106131074886,-0.101697515692362,-0.0749609279392132,-0.0204073849220162,1.00092458887077,15000
"cov.eff[2,11,6]",-0.209379173208082,0.158936615852797,-0.52177636129359,-0.295589468488506,-0.218330327609479,-0.131585301797092,0.155547495144819,1.00089947597912,15000
"cov.eff[3,11,6]",-0.180578831273369,0.117993983560099,-0.466022507226849,-0.230352460960475,-0.169179409237819,-0.115281833988137,0.0290708693212309,1.00090906840704,15000
"cov.eff[4,11,6]",-0.106019922929894,0.0541469762017671,-0.20887042769209,-0.140672073224454,-0.108190503580323,-0.0729258808920794,0.00629537806758654,1.00097239144303,15000
"cov.eff[5,11,6]",-0.231550711961851,0.0895111393022507,-0.426509872077447,-0.285383501512718,-0.225669920894603,-0.172855523596088,-0.0675883395530434,1.00137362061817,4200
"cov.eff[6,11,6]",0.158157915332608,0.0807859325296758,-0.00960697177845827,0.109649155092041,0.159957561271104,0.208560740615838,0.317756030656664,1.00098259484485,15000
"cov.eff[7,11,6]",0.175899847132615,0.129114334975112,-0.112125521489932,0.0998638518258674,0.189025928981646,0.263313204701058,0.39832856453163,1.00102260142541,15000
"cov.eff[8,11,6]",-0.319807330112819,0.194766790111266,-0.825358025866905,-0.394119587588222,-0.283341849522175,-0.20166480458461,-0.0284553012596348,1.00103260745419,15000
"cov.eff[1,12,6]",-0.0612513582061472,0.0273082332520704,-0.121199417164281,-0.0764190163628284,-0.0592976223978531,-0.0437080962034356,-0.0118991048797492,1.00092458887077,15000
"cov.eff[2,12,6]",-0.012407750426894,0.00941853878292283,-0.0309203192007536,-0.0175165480770085,-0.0129381932982811,-0.00779770766848569,0.00921770045088195,1.00089947597912,15000
"cov.eff[3,12,6]",-0.0955972542816726,0.0624652445170953,-0.246709272677178,-0.121947088867305,-0.0895624746825796,-0.0610294502412519,0.015389928415717,1.00090906840704,15000
"cov.eff[4,12,6]",-0.0272219942359735,0.0139029404410582,-0.0536301991320932,-0.0361193845520026,-0.027779319051176,-0.0187246684815097,0.00161642020417648,1.00097239144303,15000
"cov.eff[5,12,6]",-0.0171250148605448,0.00662005993308233,-0.0315437937357701,-0.021106377358774,-0.0166900836372067,-0.0127840393373437,-0.00499869471114436,1.00137362061817,4200
"cov.eff[6,12,6]",0.188437207935027,0.0962523787336551,-0.0114462240782332,0.130641457903175,0.190581395630019,0.248489641279478,0.378590341782997,1.00098259484485,15000
"cov.eff[7,12,6]",0.162269488065796,0.119109353304733,-0.103436991378193,0.0921254701253084,0.174378438793571,0.242909244233689,0.367462356006484,1.00102260142541,15000
"cov.eff[8,12,6]",-0.133236040667411,0.0811424677438486,-0.343855268923272,-0.164195527917397,-0.118044030361651,-0.0840162734710989,-0.0118548617209452,1.00103260745419,15000
"cov.eff[1,13,6]",-0.198698213706987,0.0885873770899591,-0.39316855002333,-0.24790180151491,-0.192360332776137,-0.141788213265843,-0.038600464602938,1.00092458887077,15000
"cov.eff[2,13,6]",-0.101134068389022,0.076769366937953,-0.252027770471701,-0.14277525822247,-0.105457643878987,-0.0635581691676273,0.0751323580597172,1.00089947597912,15000
"cov.eff[3,13,6]",-0.122873305909804,0.0802879868878326,-0.317100989565343,-0.156741342288479,-0.115116667653303,-0.078442528138992,0.0197810219170375,1.00090906840704,15000
"cov.eff[4,13,6]",-0.118319633834269,0.0604287403761115,-0.233102155145661,-0.156991891096081,-0.120742030499623,-0.0813862459596198,0.00702572504507165,1.00097239144303,15000
"cov.eff[5,13,6]",-0.147169835039669,0.0568918121378759,-0.271082679835464,-0.181385073208453,-0.14343210068361,-0.109864135928561,-0.0429580401560818,1.00137362061817,4200
"cov.eff[6,13,6]",0.186037359369969,0.0950265532424015,-0.0113004502964494,0.128977669107312,0.18815423968857,0.245324992877014,0.373768791419196,1.00098259484485,15000
"cov.eff[7,13,6]",0.259350611308778,0.190369021067289,-0.165320340044444,0.14724146405404,0.278703995675672,0.388234792230417,0.587304414398616,1.00102260142541,15000
"cov.eff[8,13,6]",-0.0794203015311075,0.0483679882929071,-0.204967732485509,-0.0978748563221806,-0.0703645382908967,-0.0500810271693007,-0.00706653160639396,1.00103260745419,15000
"cov.eff[1,14,6]",-0.318209323129297,0.141870069064463,-0.629647825436149,-0.397007416377288,-0.308059393930367,-0.227069637563883,-0.0618175044688154,1.00092458887077,15000
"cov.eff[2,14,6]",-0.235309806272042,0.178620173691717,-0.586395927599292,-0.332196844129107,-0.2453695193554,-0.14788152708651,0.174811326206995,1.00089947597912,15000
"cov.eff[3,14,6]",-0.257688306020012,0.168378926420924,-0.665020089052907,-0.328715913343049,-0.241421184712193,-0.164508654230416,0.041484503012297,1.00090906840704,15000
"cov.eff[4,14,6]",-0.249243654083824,0.127294850186246,-0.491036280628615,-0.33070785743916,-0.254346501151108,-0.171442428257967,0.0147998884553235,1.00097239144303,15000
"cov.eff[5,14,6]",-0.344806173222978,0.13329258693328,-0.635123233208092,-0.424969511964993,-0.336048985450842,-0.257402152239725,-0.100646966352752,1.00137362061817,4200
"cov.eff[6,14,6]",-0.0890016434590306,0.0454614032335382,-0.178813743769866,-0.117365284164283,-0.0900143746007734,-0.0617038672175371,0.00540621868433936,1.00098259484485,15000
"cov.eff[7,14,6]",-2.57081628050535e-05,1.88703537729848e-05,-5.8216625845968e-05,-3.84838238663826e-05,-2.76265695272205e-05,-1.4595329120119e-05,1.63874000350409e-05,1,1
"cov.eff[8,14,6]",-0.300552932278307,0.183040613414721,-0.775666319987799,-0.370391127921209,-0.266282901273736,-0.189523324352367,-0.0267421144769535,1.00103260745419,15000
"cov.eff[1,15,6]",-0.177331218231767,0.0790611410452101,-0.350889203507737,-0.221243702418564,-0.171674880786615,-0.126541029837419,-0.034449566931917,1.00092458887077,15000
"cov.eff[2,15,6]",0.0311424751459279,0.0236397896368356,-0.0231357012607207,0.0195716313518579,0.0324738449245059,0.0439651543883642,0.0776075629411795,1.00089947597912,15000
"cov.eff[3,15,6]",-0.0791506758703833,0.0517187063487106,-0.204265340282195,-0.100967277531143,-0.0741541214443574,-0.0505299265223676,0.0127422408190896,1.00090906840704,15000
"cov.eff[4,15,6]",-0.0874758803928066,0.0446760786365593,-0.172336708473835,-0.116066991108147,-0.0892668027790206,-0.0601703477814624,0.00519424768146496,1.00097239144303,15000
"cov.eff[5,15,6]",-0.0131590452191686,0.00508692510473332,-0.0242385896615754,-0.0162183668942,-0.0128248393991012,-0.00982339303607381,-0.00384105066631603,1.00137362061817,4200
"cov.eff[6,15,6]",0.182445931063214,0.0931920773373257,-0.0110822964954537,0.126487771092526,0.184521945268019,0.240589024108392,0.366553230941287,1.00098259484485,15000
"cov.eff[7,15,6]",0.311314970259904,0.228511997071836,-0.198444478247317,0.176743257984589,0.334546063675122,0.466022818250368,0.704978698061882,1.00102260142541,15000
"cov.eff[8,15,6]",-0.0653094623821089,0.0397743051967212,-0.16855051109401,-0.0804851420089871,-0.057862663298298,-0.0411829834049386,-0.00581100009975414,1.00103260745419,15000
"cov.eff[1,16,6]",-0.21414497497046,0.0954741429009686,-0.423733398167725,-0.267173640316807,-0.207314388383989,-0.152810801941561,-0.0416012573642661,1.00092458887077,15000
"cov.eff[2,16,6]",-0.162114944510282,0.123059042906917,-0.403993121960719,-0.228864550125123,-0.16904550917367,-0.101881880477217,0.120434965702416,1.00089947597912,15000
"cov.eff[3,16,6]",-0.201585196314676,0.131719981640069,-0.520233949593826,-0.257148890248324,-0.188859702896062,-0.128692333271523,0.0324526239196171,1.00090906840704,15000
"cov.eff[4,16,6]",-0.112312837275212,0.0573609219761002,-0.221268132523524,-0.149021799229868,-0.114612254824737,-0.0772544665892613,0.00666904627876707,1.00097239144303,15000
"cov.eff[5,16,6]",-0.155526470893034,0.0601222578127395,-0.286475367072822,-0.191684527615197,-0.151576499532552,-0.116102469871465,-0.0453972947659809,1.00137362061817,4200
"cov.eff[6,16,6]",-0.0621008195994652,0.0317206547117759,-0.124767134764979,-0.0818915253231381,-0.0628074518760375,-0.0430538198817589,0.00377218440225726,1.00098259484485,15000
"cov.eff[7,16,6]",0.161991486799558,0.118905294295032,-0.103259782372842,0.0919676401003737,0.174079692384946,0.24249309035114,0.366832816827664,1.00102260142541,15000
"cov.eff[8,16,6]",-0.13546299166226,0.0824987096312653,-0.349602578955731,-0.166939945962348,-0.12001705710076,-0.0854205490924155,-0.0120530077779056,1.00103260745419,15000
"cov.eff[1,17,6]",-0.190262518410908,0.0848264166551979,-0.376476653170705,-0.23737717715159,-0.184193711023086,-0.135768621336095,-0.0369616891373586,1.00092458887077,15000
