"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"cov.eff[6,9,1]",0.103246475430304,0.0550509551961759,-0.00381205723785441,0.0679772688981543,0.103459566619888,0.138234162355636,0.213912942532893,1.00138287827115,3200
"cov.eff[7,9,1]",0.129262847918786,0.0710124125511969,0.00881593714103149,0.0834520735107711,0.121158815299359,0.166064818543298,0.296209281806557,1.00271295914168,1000
"cov.eff[8,9,1]",0.100801443111427,0.060462071709019,-0.0212652269622079,0.0637901608569947,0.102153082931281,0.139482461088696,0.221121591903627,1.00117044425195,4700
"cov.eff[1,10,1]",-0.0738932918784451,0.0410513134719789,-0.153959152085836,-0.0994339808284585,-0.0745155717516263,-0.0478812972677161,0.00828309532044561,1.00178203206373,1900
"cov.eff[2,10,1]",-0.0707839040670131,0.0481242978506318,-0.162691145151924,-0.100465638160281,-0.0726339800839879,-0.0425820878308323,0.0303374945507569,1.00115616199321,4900
"cov.eff[3,10,1]",-0.0892930666270463,0.0496509663631199,-0.201296639625489,-0.116366563910804,-0.0853865572808809,-0.0577443047686765,-0.000405888988297862,1.00109779498999,5700
"cov.eff[4,10,1]",-0.0663963422817565,0.0409035051617265,-0.142534838959896,-0.0933477737028433,-0.0677941717439877,-0.0419988897762666,0.0199525720550685,1.00260151428882,1100
"cov.eff[5,10,1]",-0.0796197618285241,0.0425251594008412,-0.167037810147764,-0.105489967930182,-0.0791489596384553,-0.0526278458927711,0.00276774272420456,1.00232950437975,1300
"cov.eff[6,10,1]",-0.0760342260920846,0.0405414011134628,-0.157532787136627,-0.101800352122367,-0.0761911537123202,-0.0500607794211213,0.00280732897361368,1.00138287827115,3200
"cov.eff[7,10,1]",-0.0951935701727493,0.0522959627315016,-0.218138618384674,-0.122295796601653,-0.0892254841351867,-0.0614569533606454,-0.00649235680928678,1.00271295914168,1000
"cov.eff[8,10,1]",-0.074233620896012,0.0445263318787349,-0.162841482409648,-0.102719641887024,-0.0752290145617962,-0.0469772502435232,0.0156604384605406,1.00117044425195,4700
"cov.eff[1,11,1]",0.0132230101256166,0.00734602451603837,-0.00148223810997449,0.00856823214264398,0.0133343654713437,0.0177934492008822,0.0275505851100971,1.00178203206373,1900
"cov.eff[2,11,1]",0.0126665933593603,0.00861171645748154,-0.00542881481434601,0.0076199525592016,0.0129976595939769,0.017978061565524,0.0291131522903444,1.00115616199321,4900
"cov.eff[3,11,1]",0.0159787592911557,0.00888490977024257,7.26327663269764e-05,0.010333191379658,0.0152796997239472,0.0208234903840387,0.0360215039329824,1.00109779498999,5700
"cov.eff[4,11,1]",0.0118814507241039,0.00731957460788793,-0.00357046026248597,0.0075155908020688,0.0121315886278716,0.0167043384520879,0.0255062343401921,1.00260151428882,1100
"cov.eff[5,11,1]",0.0142477468535254,0.00760976536646636,-0.000495280276962925,0.00941761452818014,0.0141634980405658,0.0188771521559274,0.0298909765527579,1.00232950437975,1300
"cov.eff[6,11,1]",0.01360612466911,0.00725477704135655,-0.000502364132120351,0.0089582447385165,0.0136342064537837,0.0182169051166343,0.0281900776981333,1.00138287827115,3200
"cov.eff[7,11,1]",0.0170346388730184,0.0093582249098477,0.00116179016587237,0.0109975600750629,0.0159666655820861,0.0218845109708223,0.0390353317109418,1.00271295914168,1000
"cov.eff[8,11,1]",0.0132839111077075,0.00796786991514207,-0.00280239425083361,0.00840645530673578,0.0134620341847426,0.018381409600836,0.0291400547469897,1.00117044425195,4700
"cov.eff[1,12,1]",0.0132230101256166,0.00734602451603837,-0.00148223810997449,0.00856823214264398,0.0133343654713437,0.0177934492008822,0.0275505851100971,1.00178203206373,1900
"cov.eff[2,12,1]",0.0126665933593603,0.00861171645748154,-0.00542881481434601,0.0076199525592016,0.0129976595939769,0.017978061565524,0.0291131522903444,1.00115616199321,4900
"cov.eff[3,12,1]",0.0159787592911557,0.00888490977024257,7.26327663269764e-05,0.010333191379658,0.0152796997239472,0.0208234903840387,0.0360215039329824,1.00109779498999,5700
"cov.eff[4,12,1]",0.0118814507241039,0.00731957460788793,-0.00357046026248597,0.0075155908020688,0.0121315886278716,0.0167043384520879,0.0255062343401921,1.00260151428882,1100
"cov.eff[5,12,1]",0.0142477468535254,0.00760976536646636,-0.000495280276962925,0.00941761452818014,0.0141634980405658,0.0188771521559274,0.0298909765527579,1.00232950437975,1300
"cov.eff[6,12,1]",0.01360612466911,0.00725477704135655,-0.000502364132120351,0.0089582447385165,0.0136342064537837,0.0182169051166343,0.0281900776981333,1.00138287827115,3200
"cov.eff[7,12,1]",0.0170346388730184,0.0093582249098477,0.00116179016587237,0.0109975600750629,0.0159666655820861,0.0218845109708223,0.0390353317109418,1.00271295914168,1000
"cov.eff[8,12,1]",0.0132839111077075,0.00796786991514207,-0.00280239425083361,0.00840645530673578,0.0134620341847426,0.018381409600836,0.0291400547469897,1.00117044425195,4700
"cov.eff[1,13,1]",-0.0738932918784451,0.0410513134719789,-0.153959152085836,-0.0994339808284585,-0.0745155717516263,-0.0478812972677161,0.00828309532044561,1.00178203206373,1900
"cov.eff[2,13,1]",-0.0707839040670131,0.0481242978506318,-0.162691145151924,-0.100465638160281,-0.0726339800839879,-0.0425820878308323,0.0303374945507569,1.00115616199321,4900
"cov.eff[3,13,1]",-0.0892930666270463,0.0496509663631199,-0.201296639625489,-0.116366563910804,-0.0853865572808809,-0.0577443047686765,-0.000405888988297862,1.00109779498999,5700
"cov.eff[4,13,1]",-0.0663963422817565,0.0409035051617265,-0.142534838959896,-0.0933477737028433,-0.0677941717439877,-0.0419988897762666,0.0199525720550685,1.00260151428882,1100
"cov.eff[5,13,1]",-0.0796197618285241,0.0425251594008412,-0.167037810147764,-0.105489967930182,-0.0791489596384553,-0.0526278458927711,0.00276774272420456,1.00232950437975,1300
"cov.eff[6,13,1]",-0.0760342260920846,0.0405414011134628,-0.157532787136627,-0.101800352122367,-0.0761911537123202,-0.0500607794211213,0.00280732897361368,1.00138287827115,3200
