"Population","Year","rearing_temp","rearing_prcp","WeeklyMigtemp_t0","Breakup_day","Snowpack_mean","spawning_temp","total_spawning_prcp","Winter_SST","Summer_SST","discharge","Pdischarge","Pink_total","Chum_total","Wintering_temp","winter_length","max_spawning_prcp","rearing_prcp_max","GDD5"
"Teslin",1989,10.4748873294467,158.865504075641,15.745515,120,254.251818431551,10.7575512019447,205.780405474155,1.80915078020292,8.32800957848485,3720,483500,122.8,92.41229349,-10.7921934465624,222.863636363636,96.0442786066181,68.0327300580584,1192.99803102798
"Teslin",1990,9.58261695966,250.05529958765,16.190795,129,312.59417458803,10.5334103889248,186.570222045033,1.74842066292648,5.78959223728824,4670,450294.117647059,188.2,122.8190881,-12.609327156938,224.545454545455,74.0413350412837,106.189343210146,1085.90139113747
"Teslin",1991,9.84037741540667,102.717209700795,18.4,119,370.97979380912,9.24647033907412,299.469012291034,2.50868562640001,7.41047687806945,5410,473529.411764706,165.5,137.4188704,-8.82902340563589,224.5,131.590410429894,49.3869035440134,963.808287068603
"Teslin",1992,9.70679894691,202.924118045161,18.4,121,235.014365831041,7.85369554354235,192.399484023644,1.78321462490336,6.80317260908044,7630,617735.294117647,231.3,146.2317973,-11.3593740253922,219.590909090909,99.6630238370944,90.274690052973,1186.54745704807
"Teslin",1993,11.1263278905033,152.21014985309,16.4166666666667,120,224.891855641272,9.75588799564301,237.435958018978,2.58591671579678,7.25695291910194,4930,599941.176470588,197.7,161.8954254,-10.5362587627426,223.545454545455,94.7474416477333,62.1977746891247,1135.15097864744
"Teslin",1994,9.33259485317667,190.723017544861,15.0358316666667,128,293.769828262814,10.8333182189181,208.934346301522,1.97904382333399,7.29039773884891,4620,539939.393939394,150.5,132.9529677,-12.0936387666993,218.136363636364,88.2444356227942,94.4991555864351,1203.50551717624
"Teslin",1995,8.59706282554333,152.203190901542,17.9434306,124,239.770231246343,9.62682990130264,186.281527731268,2.23673972654265,7.79047169777507,3910,383941.176470588,177.3,134.4686715,-14.5889698584847,227.409090909091,103.593617751226,76.959669658692,865.294964104926
"Teslin",1996,10.7536531041567,223.52409265505,15.6780934666667,124,252.336131421146,8.72482821090662,230.299376600883,2.00529352522485,7.16021915737557,4020,385029.411764706,267.9,115.1650486,-13.0961383623097,223.772727272727,96.8126349400173,122.667163241727,1235.69661249111
"Teslin",1997,10.4720863167067,127.83890439764,17.30271456,128,246.785910177788,10.4297920731771,174.27804923708,0.970644898082402,5.42421545448222,4810,455380.191574922,141.7,113.9506684,-9.13615363310524,220.136363636364,80.0567427172608,49.7929170545398,1191.00214199985
"Teslin",1998,10.3272026284633,153.046445019932,16.94664,126,129.858698093915,8.99868054928518,151.668736601851,3.27961344833834,6.85224456271687,3080,421706.700499058,223.4,133.7195502,-12.340105734767,227.954545454545,58.0405266101334,59.4290609730681,1040.82968036995
"Teslin",1999,9.24746457252333,202.663126944589,16.8894485483333,128,238.27529905079,9.79390043181026,146.87798863883,2.1139667378329,6.12173854095349,3970,448526.26824784,177.9,120.6152433,-9.44981031954698,228.681818181818,55.1439056159778,102.803568561029,937.877511969279
"Teslin",2000,10.9040705924533,168.277723445337,16.870102,132,120.43909881854,8.40217077444075,250.741001339796,3.58086559724616,7.57510038648827,6150,455380.191574922,242.4,135.5352607,-9.16943793930083,227.318181818182,110.6074015357,69.7515921767442,1164.66417849204
"Teslin",2001,9.53970408091,225.265655650133,15.1716633333333,127,143.568033462477,10.1841745111779,148.132631592201,2.93157277266349,8.18849586850203,6390,618882.352941177,182.8,143.1787787,-12.4492587220128,226.954545454545,53.1544027650095,127.297869640812,1105.03953788866
"Teslin",2002,10.3959849332933,152.947506896679,15.787798,125,121.822470693264,8.85497384660406,241.990990730214,3.11763718185655,9.17784988246678,3930,366176.470588235,290.1,131.3057068,-8.76231328550481,222.545454545455,136.798567593979,62.8704718002755,1197.33055335872
"Teslin",2003,13.0854057968333,149.658665267731,17.3666,119,215.788166394742,8.67348114702709,154.52717736494,2.01096694951626,8.01807427406311,4450,436617.647058824,118.1,143.5614929,-10.4441333580522,216.590909090909,86.0272819352187,52.596060276233,1399.50142828799
"Teslin",2004,10.6869590925333,222.125025473701,18.0902,131,200.368243163266,9.33049221107746,184.657781500213,1.83269147326138,7.03418687821011,4080,498515.151515151,228.4,130.8848695,-9.20080006284039,215.772727272727,76.8621808778578,86.426311436084,1265.36893487624
"Teslin",2005,9.91772603360333,178.420288161254,17.6792,124,200.742837948774,9.64002384968168,185.687183792258,0.930934010536917,8.30068897617899,4900,486411.764705882,123.4,118.1742491,-10.2187234412093,221.954545454545,92.4656593557422,68.9640630824383,1123.46733156184
"Teslin",2006,10.7871018460667,273.415880004266,16.6047,125,207.76748423418,9.03196634376997,175.628984561949,1.10648982250412,6.84815793804788,4780,493852.941176471,189.7,145.4959184,-12.9071388976167,228,71.9333523924295,144.009180085247,1196.50568376195
"Teslin",2007,9.19878278672,214.81460027696,17.6666666666667,123,262.087666338057,9.61395130965054,215.833297129095,1.36249980852583,6.96823974781566,5470,381411.764705882,155.8,131.8277851,-11.8318634270963,224.954545454545,83.7697524074459,79.8533696680539,1107.79561365415
"Teslin",2008,11.6293213160667,147.423543745668,16.1666666666667,120,213.942219935215,8.73376951351336,227.439591404533,1.75392825236782,6.87396429834554,5670,410647.058823529,214,123.904235,-13.4269573616348,229.727272727273,87.7671566269773,87.3897423193435,1283.28021367588
"Teslin",2009,11.10986855296,134.219524042151,17.6154987666667,127,209.578417168213,10.0371540870125,249.427212318868,0.625193314172933,6.27358668538683,3990,500088.235294118,116.2,136.2527179,-9.1765694764465,221.272727272727,91.3691757429168,55.3590088853836,1322.21807006466
"Teslin",2010,9.92138538694333,225.651998345815,16.4144866,122,148.993355479389,9.89202563212749,185.453610492755,1.33095818533437,6.37799126474897,5070,345823.529411765,367.4,146.6062529,-12.6839097745892,221.090909090909,72.115461898877,108.030561360492,1154.43794782657
"Teslin",2011,10.48213770951,175.032790910377,15.02825,135,204.883637600655,8.59352147297889,219.970665838295,2.53006240339,7.32964364946752,6430,457323.529411765,158.2,144.186359,-9.67173892428174,227.454545454545,110.496517330813,81.1725452840509,1197.03097233749
"Teslin",2012,12.5536015119,144.940141662586,16.3828,122,206.268441080938,9.51902981315826,176.221569575808,3.78524192873254,8.20223649530019,6650,517852.941176471,299.2,157.2126108,-12.6677416096448,220.181818181818,85.1078590445581,72.6605325934416,1497.10298048322
"Upper Lakes and Mainstem",1985,9.01707879505,171.944931642035,17.25,129,164.51742567511,9.70037332977357,167.762645956411,2.64281576477556,6.28753724939006,6330,469882.352941176,112.4,111.9554261,-10.7161269441244,229.125,75.5147395548022,75.638981797891,906.631223611477
"Upper Lakes and Mainstem",1986,8.82054474150333,163.147941408156,15.6,122,175.665313762405,9.73546186765419,191.880055841139,2.01999420537931,7.01144032482652,6160,436852.941176471,179.6,99.0824594,-8.18711798355095,218.5,77.2331690721167,66.907075827881,873.801254813056
"Upper Lakes and Mainstem",1987,8.22912432291667,241.039881316858,16.2,119,125.574971036809,10.6187046186768,154.447371292968,2.01936972686697,6.68938278496841,5230,413411.764705882,159.2,113.6078584,-8.53780043798665,216.5,72.3704799474772,115.504146321503,836.016180051672
"Upper Lakes and Mainstem",1988,10.7294525871967,150.016090649545,15.8333333333333,120,154.851256895529,9.814962384289,155.053719320047,2.03775415899097,7.4749868184616,6730,422558.823529412,218.8,105.296214,-12.1533811043907,209.375,70.7469757621298,55.4678395636737,1208.28270332925
"Upper Lakes and Mainstem",1989,9.85192368383333,150.490952971426,14.500105,120,256.705958247483,11.7238043501593,173.10900858061,1.80915078020292,8.32800957848485,3720,394352.941176471,122.8,92.41229349,-10.7845396825397,214.5,69.3619808615056,60.3414572592061,1099.37923366919
"Upper Lakes and Mainstem",1990,8.58809980521,262.298359102992,16.190795,129,297.490938887433,11.6920828638657,160.520825544308,1.74842066292648,5.78959223728824,4670,321294.117647059,188.2,122.8190881,-12.3267288946493,222.375,60.2648946617544,103.564171619912,921.72270988726
"Upper Lakes and Mainstem",1991,9.09175079542333,108.827286295104,18.2277666666667,119,289.876873236722,10.3837730094077,241.764032200801,2.50868562640001,7.41047687806945,5410,430058.823529412,165.5,137.4188704,-8.27042224771352,220.5,102.627517160615,50.2819399835764,877.858024786915
"Upper Lakes and Mainstem",1992,9.36309480089667,186.420318853593,19.4,121,199.768745186318,8.77895914141415,184.203336535688,1.78321462490336,6.80317260908044,7630,488794.117647059,231.3,146.2317973,-9.99357264464927,217.125,97.1354898040264,83.1429092390793,1168.41576742231
"Upper Lakes and Mainstem",1993,10.4146488241733,133.19617402462,18.0833333333333,120,151.369631090718,10.9560612043504,154.623331782645,2.58591671579678,7.25695291910194,4930,437205.882352941,197.7,161.8954254,-9.81959734222991,214.5,65.260678595844,57.1319318561845,1048.39360620248
"Upper Lakes and Mainstem",1994,8.83052847307667,140.839750236376,16.3,128,223.102178725225,12.0557262524321,136.59698550243,1.97904382333399,7.29039773884891,4620,482470.588235294,150.5,132.9529677,-11.4090477870584,214,70.3166833190765,66.0159033461645,1157.49055462639
"Upper Lakes and Mainstem",1995,8.21209835668,136.663677933051,17.9434306,124,222.891503763497,11.0707092337028,132.539342651441,2.23673972654265,7.79047169777507,3910,362147.058823529,177.3,134.4686715,-13.6401496570263,221.75,83.1699953497242,68.1059526620839,817.844863917269
"Upper Lakes and Mainstem",1996,10.51827386347,166.147658814052,17.480336,124,155.348502164495,9.66626275070917,159.245792828268,2.00529352522485,7.16021915737557,4020,322882.352941176,267.9,115.1650486,-12.1199543410778,223.25,66.853308651392,86.2226141363427,1183.62633806215
"Upper Lakes and Mainstem",1997,9.98599209962667,99.6715874756654,16.9132818,128,174.818660469198,11.4165716904667,97.1152515394394,0.970644898082402,5.42421545448222,4810,409865.066082796,141.7,113.9506684,-7.96774603174604,217.125,33.5365047023554,46.798282029396,1106.49238515329
"Upper Lakes and Mainstem",1998,10.0384392980667,126.861764215644,11.52689,126,106.037971936576,10.0493233459327,81.5464358050285,3.27961344833834,6.85224456271687,3080,397216.981321148,223.4,133.7195502,-11.9838459661418,223,40.4955427648003,50.3755948209585,990.827743124633
"Upper Lakes and Mainstem",1999,8.74314225297667,220.784741529957,15.7782818816667,128,155.652825067347,10.8525895680169,121.949027687742,2.1139667378329,6.12173854095349,3970,415117.95317217,177.9,120.6152433,-8.24292222840193,221,43.5514227704786,102.78485828934,845.405404114293
"Upper Lakes and Mainstem",2000,10.13215495175,169.031432006596,15.9996926333333,132,109.199785049351,9.48584059866357,214.756750755891,3.58086559724616,7.57510038648827,6150,417045.240753869,242.4,135.5352607,-7.68268591589862,225.125,116.859576162751,74.2456391930749,1066.4067847142
"Upper Lakes and Mainstem",2001,8.92494795956333,151.021433246727,16.58273,127,130.568241066987,10.9334819601553,125.624133763978,2.93157277266349,8.18849586850203,6390,435970.588235294,182.8,143.1787787,-11.7540033362135,220.25,43.054589663861,75.2465731154404,998.274295942446
"Upper Lakes and Mainstem",2002,9.97396007781,119.464595320223,17.3791426666667,125,74.7116955593197,10.0909903367467,140.112012680028,3.11763718185655,9.17784988246678,3930,325151.515151515,290.1,131.3057068,-7.66851039266513,216.75,70.20313633468,44.623613626887,1080.91659314165
"Upper Lakes and Mainstem",2003,12.6741927466667,109.606659890175,17.3666,119,168.389551621834,9.67256811678123,100.945883072976,2.01096694951626,8.01807427406311,4450,398588.235294118,118.1,143.5614929,-9.82189935962798,208.25,54.9733333452195,42.9067704269178,1315.01286427104
"Upper Lakes and Mainstem",2004,9.99721550194333,176.350960856217,18.7863333333333,131,158.852924460746,10.6890207910038,140.948678982632,1.83269147326138,7.03418687821011,4080,334352.941176471,228.4,130.8848695,-8.2113161482335,212.75,54.1782332015593,76.4622657001408,1161.71629307498
"Upper Lakes and Mainstem",2005,8.86834271131667,192.470695395551,17.4909,124,132.285712573421,10.7108116053229,123.526220686862,0.930934010536917,8.30068897617899,4900,401030.303030303,123.4,118.1742491,-9.45286227918585,213.625,53.9709046081635,73.9451611320002,949.403007961992
"Upper Lakes and Mainstem",2006,9.50099823328333,261.219674356083,16.0566666666667,125,167.962560132815,10.0761025570972,136.846937282154,1.10648982250412,6.84815793804788,4780,450970.588235294,189.7,145.4959184,-12.6527898825525,219.875,54.6625029656689,134.916153765972,1016.5077456502
"Upper Lakes and Mainstem",2007,8.14117855004,222.43260168048,17.9343692,123,272.093766327989,10.5529043798052,204.746754386288,1.36249980852583,6.96823974781566,5470,386882.352941176,155.8,131.8277851,-10.5011007948647,218.75,92.0365928486331,92.4247502292599,925.281609531085
"Upper Lakes and Mainstem",2008,11.03792778235,156.01101728861,14.8333333333333,120,257.242744741744,9.422451245952,164.433304301588,1.75392825236782,6.87396429834554,5670,423911.764705882,214,123.904235,-12.6779488207245,221.25,67.1065460744923,98.4646899439459,1225.7624054489
"Upper Lakes and Mainstem",2009,9.87976724311333,191.95953384387,17.4488321,127,266.233484302633,10.8010874574753,223.542040150116,0.625193314172933,6.27358668538683,3990,344970.588235294,116.2,136.2527179,-7.53326651305683,215.75,93.8002286943884,88.0746324792652,1162.26766601958
"Upper Lakes and Mainstem",2010,8.48735680775333,212.269360506831,16.4002343666667,122,170.020862823643,10.8224426466367,175.115125404039,1.33095818533437,6.37799126474897,5070,395352.941176471,367.4,146.6062529,-11.2127503200205,217.5,77.3858165247846,123.192920727218,950.453607761097
"Upper Lakes and Mainstem",2011,9.21693726277,241.175769699838,15.1619166666667,135,166.816629123461,9.53927633252651,167.715814772603,2.53006240339,7.32964364946752,6430,462588.235294118,158.2,144.186359,-8.82456468220863,222.125,88.3711337623072,101.230640127174,987.268993083337
"Upper Lakes and Mainstem",2012,11.8022652711333,216.65407160138,15.7585,122,294.991511537423,10.2186454472804,192.352631604032,3.78524192873254,8.20223649530019,6650,472558.823529412,299.2,157.2126108,-11.9553146761393,217,97.7087813853716,90.71600318159,1336.77580363075
"White Donjek",1985,9.39797586648667,203.63495155208,16.25,129,118.268714009675,7.99445043398795,185.88783351776,2.64281576477556,6.28753724939006,6330,559323.529411765,112.4,111.9554261,-15.1942678731439,234,85.6295340272288,106.045363111264,933.257283431411
"White Donjek",1986,10.08148326232,225.328054743258,15.8333333333333,122,107.447177578588,8.30139085148412,109.909779418161,2.01999420537931,7.01144032482652,6160,496911.764705882,179.6,99.0824594,-12.9017382872504,227,61.3574420298238,91.6739268935764,1019.55752400526
"White Donjek",1987,9.76937567659667,320.569174846296,14.8,119,82.673604385395,8.93166222191027,162.690123898877,2.01936972686697,6.68938278496841,5230,491970.588235294,159.2,113.6078584,-13.2687742785193,219.75,101.80541909089,165.957118658154,1027.72667260421
"White Donjek",1988,11.37610288781,127.117356273831,15.7412083333333,120,126.490650295961,8.64877308223542,126.335776197943,2.03775415899097,7.4749868184616,6730,515823.529411765,218.8,105.296214,-16.3322417274705,217.75,68.1522163361111,65.7546117308219,1284.53403643458
"White Donjek",1989,10.70579482014,198.885582037454,15.2896866666667,120,137.914922378118,10.1185449986098,113.304017572472,1.80915078020292,8.32800957848485,3720,575969.696969697,122.8,92.41229349,-15.7382848822325,221.5,39.792235465035,83.8195769796488,1206.69774864091
"White Donjek",1990,9.44986570004667,258.409316134,16.190795,129,147.335477007236,9.78480844209908,189.150852323633,1.74842066292648,5.78959223728824,4670,538181.818181818,188.2,122.8190881,-16.1401544738863,221.75,93.0757929160008,122.804120176663,1115.07932472304
"White Donjek",1991,10.44858485038,248.122487761563,17.8358316666667,119,149.304305271386,8.92951023593156,142.925906379799,2.50868562640001,7.41047687806945,5410,487500,165.5,137.4188704,-13.7511722824744,233.5,57.1397598752651,144.807928245689,1022.97084514225
"White Donjek",1992,10.4649788433267,183.867311883917,18.4,121,110.967012306742,6.89239298495297,167.359530494051,1.78321462490336,6.80317260908044,7630,621757.575757576,231.3,146.2317973,-13.4348060515873,221.5,93.1279785122446,91.2934386838376,1254.82365111645
"White Donjek",1993,11.3305443886833,140.095395799809,15.25,120,100.088956058711,9.556547880372,97.8897220311703,2.58591671579678,7.25695291910194,4930,655088.235294118,197.7,161.8954254,-13.9537937147977,223.25,38.8164934766376,52.1589179962637,1139.24385786452
"White Donjek",1994,10.5432535658133,270.99051154095,15.1666666666667,128,96.8684752626279,10.2326810173925,134.931719767594,1.97904382333399,7.29039773884891,4620,539382.352941177,150.5,132.9529677,-14.885031217998,221.25,60.6238264790898,139.050431669793,1287.97926457275
"White Donjek",1995,9.02181217198,191.590721214972,17.0631028,124,77.626196402709,9.53574264977516,137.342204955912,2.23673972654265,7.79047169777507,3910,402294.117647059,177.3,134.4686715,-17.3023086376838,234.5,99.5396198073074,107.000805816584,906.101458735594
"White Donjek",1996,10.6194356606867,287.931541143025,14.5750918,124,108.31492396999,8.07991803100363,114.22556818485,2.00529352522485,7.16021915737557,4020,411272.727272727,267.9,115.1650486,-16.8307824980799,227.5,58.6020521013515,163.945917511433,1157.27958610076
"White Donjek",1997,10.0834769299567,122.501263180498,16.8855954666667,128,119.538092154514,9.88291450545035,105.637145896837,0.970644898082402,5.42421545448222,4810,478471.290975885,141.7,113.9506684,-12.7890919418843,224.25,49.3197306359261,53.0530817230088,1063.0971727251
"White Donjek",1998,10.4527365908033,230.910761212489,15.4036766666667,126,69.9738771184854,8.44291104865347,65.4618263673785,3.27961344833834,6.85224456271687,3080,500610.90966885,223.4,133.7195502,-17.1588154921915,234,23.8915156365942,98.8100407903734,1026.45646277245
"White Donjek",1999,9.15893554729,326.752552786186,16.8894485483333,128,114.542706070219,9.35535277117874,148.616238737974,2.1139667378329,6.12173854095349,3970,455380.191574922,177.9,120.6152433,-12.9755476300828,234,55.5412708425368,130.550620730206,834.734416175937
"White Donjek",2000,10.5531182892333,261.543144363748,17.3316986666667,132,89.8559710911917,7.37746925257049,244.88855668368,3.58086559724616,7.57510038648827,6150,470233.612239391,242.4,135.5352607,-11.9868739279314,234.75,133.882280355369,150.485264248934,1032.1254478081
"White Donjek",2001,9.31516449786,196.509023811085,14.6117833333333,127,124.452584206907,9.37510928963358,141.070678727864,2.93157277266349,8.18849586850203,6390,710058.823529412,182.8,143.1787787,-16.2066380408346,224.5,58.3069850044114,96.4002507529088,979.942287644209
"White Donjek",2002,10.0621216741267,216.510442415225,15.4623556666667,125,90.01124486601,8.42479087720941,97.1943782904118,3.11763718185655,9.17784988246678,3930,408441.176470588,290.1,131.3057068,-11.7075125768049,229.5,45.159634934823,91.4433236126259,1061.24713812252
"White Donjek",2003,12.2341292629667,139.67250322729,17.3666,119,107.845941412035,7.86218416757295,108.040649505134,2.01096694951626,8.01807427406311,4450,458176.470588235,118.1,143.5614929,-15.2874993434063,214.75,57.7203890167063,69.7904413896079,1324.25763509161
"White Donjek",2004,10.4291524121333,305.662383508819,17.5405,131,136.0668329702,8.69259395416618,94.0271462489809,1.83269147326138,7.03418687821011,4080,518882.352941176,228.4,130.8848695,-12.3958458941372,219.25,40.7945658309888,132.373127616993,1310.44533013521
"White Donjek",2005,9.69467252402667,231.074253776767,17.5404,124,89.2382403532096,9.51092271295059,156.521851966385,0.930934010536917,8.30068897617899,4900,534411.764705882,123.4,118.1742491,-13.5690468509985,227.75,79.4036068784187,99.9959721109753,1107.09354319173
"White Donjek",2006,10.7708914245,215.563444655034,16.33875,125,80.3118092055324,8.97317134043265,122.942650997782,1.10648982250412,6.84815793804788,4780,493000,189.7,145.4959184,-16.5514584933436,227.25,56.7168262218773,94.404258461202,1183.43860811158
"White Donjek",2007,8.34077897102667,305.313423621898,18.5,123,88.6969071337315,9.64031931013954,130.327566737169,1.36249980852583,6.96823974781566,5470,370794.117647059,155.8,131.8277851,-13.9474840254604,225.5,65.5444961518964,112.418693167327,945.847146488807
"White Donjek",2008,10.5329454982133,195.303113181213,16.3,120,122.448456892447,8.14872495186276,202.913786135086,1.75392825236782,6.87396429834554,5670,427647.058823529,214,123.904235,-15.7461699148745,227.5,114.482153794436,88.0350188619414,1215.52968649883
"White Donjek",2009,10.2238881873533,287.211495896883,17.1988321,127,126.11469693777,9.20388106196461,138.874309679961,0.625193314172933,6.27358668538683,3990,546176.470588235,116.2,136.2527179,-11.58842749936,226.25,73.9613319575486,101.341366572504,1190.02918069073
"White Donjek",2010,9.22591424695667,335.094627068489,15.9859151714286,122,125.687800283069,9.34942076481035,176.714400454738,1.33095818533437,6.37799126474897,5070,333794.117647059,367.4,146.6062529,-14.9482917786738,227.5,100.543021679262,149.935180807861,1054.34789582132
"White Donjek",2011,9.51563596791667,294.093937785138,15.02825,135,125.502366569831,8.49321531612706,120.539167446562,2.53006240339,7.32964364946752,6430,457323.529411765,158.2,144.186359,-13.5707480147695,230.75,82.3014587773113,104.446754824968,1073.25309671818
"White Donjek",2012,11.5414254984667,287.006934872749,16.3828,122,90.526188075315,8.9745160310879,165.129026612654,3.78524192873254,8.20223649530019,6650,517852.941176471,299.2,157.2126108,-16.5454841109831,229.75,103.74211802263,134.660109525524,1278.17903780916
